order_number,item_id,site_code,status,production_order_id,material_price_variance,material_usage_variance,labor_rate_variance,labor_efficiency_variance,variable_overhead_variance,fixed_overhead_volume_variance,scrap_variance,substitution_variance,total_variance,settled_date
MO-017288,ACT-0047,100,Ended,17288,0.0,15.99,0.5,-8.14,-2.97,155.99,22.99,0.0,184.35,2026-02-28
MO-017289,CTL-0024,300,Ended,17289,0.0,-21.98,-1.61,5.08,1.79,-375.62,15.64,0.0,-376.69,2026-03-17
MO-017290,SYS-0021,100,Ended,17290,0.0,479.76,3.99,-6.29,-2.61,-302.32,338.79,0.0,511.31,2026-04-03
MO-017291,AFT-0028,100,Ended,17291,0.0,80.94,13.22,-10.97,-3.77,42.4,55.96,0.0,177.78,2026-04-20
MO-017292,SA-0005,300,Ended,17292,0.0,139.35,19.55,-8.66,-3.27,-5.75,131.04,0.0,272.26,2026-05-07
MO-017293,SA-0042,100,Ended,17293,0.0,587.21,17.51,4.9,1.66,-983.8,145.67,0.0,-226.84,2026-05-24
MO-017294,SA-0079,200,Ended,17294,0.0,59.35,10.05,38.21,13.93,-720.96,173.73,0.0,-425.69,2026-06-10
MO-017295,DRV-0016,200,Released,17295,0.0,0.0,0.0,-48.13,-16.97,65.1,0.0,0.0,0.0,
MO-017339,AFT-0054,300,Ended,17339,0.0,7.88,13.14,4.48,1.77,-344.73,11.15,0.0,-306.33,2026-01-16
MO-017340,SA-0031,200,Ended,17340,0.0,104.47,5.84,52.72,19.26,-447.29,209.3,0.0,-55.7,2026-02-02
MO-017341,SA-0068,300,Ended,17341,0.0,399.64,2.21,19.36,6.65,-437.91,366.92,0.0,356.88,2026-02-19
MO-017342,DRV-0005,100,Ended,17342,0.0,703.81,-5.35,45.3,16.79,-425.91,488.35,0.0,822.98,2026-03-08
MO-017343,DRV-0042,200,Ended,17343,0.0,92.57,6.59,8.83,2.96,-3439.38,143.34,0.0,-3185.1,2026-03-25
MO-017344,ACT-0019,100,Ended,17344,0.0,49.37,3.76,-1.79,-0.51,65.13,18.74,0.0,134.7,2026-04-11
MO-017345,ACT-0056,200,Ended,17345,0.0,133.5,3.46,-5.3,-2.19,15.5,61.86,0.0,206.83,2026-04-28
MO-017346,CTL-0033,300,Ended,17346,0.0,578.34,10.14,-11.2,-4.21,-480.66,514.72,0.0,607.13,2026-05-15
MO-017347,SYS-0030,300,Ended,17347,0.0,1650.01,10.4,-3.94,-1.48,-1293.39,397.06,0.0,758.66,2026-06-01
MO-017348,AFT-0037,100,Ended,17348,0.0,-1079.0,7.61,11.85,4.32,-816.46,430.83,0.0,-1440.84,2026-06-18
MO-017392,ACT-0045,100,Ended,17392,0.0,27.13,5.07,-5.2,-1.98,56.37,14.04,0.0,95.43,2026-01-07
MO-017393,CTL-0022,300,Ended,17393,0.0,156.19,6.79,-2.25,-0.9,60.02,82.8,0.0,302.65,2026-01-24
MO-017394,SYS-0019,100,Ended,17394,0.0,185.58,4.19,17.15,6.28,-151.17,62.93,0.0,124.96,2026-02-10
MO-017395,AFT-0026,100,Ended,17395,0.0,33.31,1.14,5.71,1.94,-26.18,38.91,0.0,54.83,2026-02-27
MO-017396,SA-0003,100,Ended,17396,0.0,392.38,2.73,28.39,10.21,-168.28,234.97,0.0,500.39,2026-03-16
MO-017397,SA-0040,200,Ended,17397,0.0,468.06,-1.18,19.93,7.63,-136.11,222.28,0.0,580.62,2026-04-02
MO-017398,SA-0077,300,Ended,17398,0.0,273.86,5.41,11.23,3.78,-63.6,101.22,0.0,331.89,2026-04-19
MO-017399,DRV-0014,200,Ended,17399,0.0,-33.74,23.58,81.3,32.28,-377.9,170.95,0.0,-103.54,2026-05-06
MO-017400,DRV-0051,100,Ended,17400,0.0,55.0,7.59,-10.45,-4.03,-82.16,237.22,0.0,203.17,2026-05-23
MO-017401,ACT-0028,200,Ended,17401,0.0,3.1,6.37,-8.5,-3.02,90.46,17.09,0.0,105.5,2026-06-09
MO-017402,CTL-0005,300,Reported Finished,17402,0.0,1718.59,6.23,-4.61,-1.76,20.62,37.27,0.0,1776.35,
MO-017446,DRV-0003,100,Ended,17446,0.0,433.2,13.37,11.36,4.06,-1179.09,1103.0,0.0,385.9,2026-01-14
MO-017447,DRV-0040,200,Ended,17447,0.0,203.83,39.95,-18.48,-6.96,-116.25,114.95,0.0,217.05,2026-01-31
MO-017448,ACT-0017,100,Ended,17448,0.0,38.19,2.56,-1.97,-0.76,64.41,18.98,0.0,121.39,2026-02-17
MO-017449,ACT-0054,200,Ended,17449,0.0,679.99,0.14,3.09,1.11,-517.94,76.49,0.0,242.89,2026-03-06
MO-017450,CTL-0031,300,Ended,17450,0.0,406.91,1.82,20.42,7.97,-425.51,342.01,0.0,353.61,2026-03-23
MO-017451,SYS-0028,300,Ended,17451,0.0,1206.68,-0.62,6.94,2.67,-293.37,338.11,0.0,1260.41,2026-04-09
MO-017452,AFT-0035,100,Ended,17452,0.0,-705.72,4.18,19.05,7.11,-375.56,481.43,0.0,-569.51,2026-04-26
MO-017453,SA-0012,100,Ended,17453,0.0,-69.68,3.66,13.68,4.68,-1855.27,74.98,0.0,-1827.94,2026-05-14
MO-017454,SA-0049,200,Ended,17454,0.0,99.79,23.29,62.29,23.52,-227.53,69.56,0.0,50.92,2026-05-31
MO-017455,SA-0086,300,Ended,17455,0.0,404.65,71.28,-23.88,-10.99,-762.82,509.72,0.0,187.97,2026-06-17
MO-017499,AFT-0024,300,Ended,17499,0.0,44.7,14.62,-4.72,-1.64,-1486.86,23.38,0.0,-1410.51,2026-01-05
MO-017500,SA-0001,200,Ended,17500,0.0,155.37,13.8,-9.12,-3.47,-218.48,100.73,0.0,38.82,2026-01-22
MO-017501,SA-0038,300,Ended,17501,0.0,767.62,4.33,1.3,0.43,-466.58,372.95,0.0,680.03,2026-02-08
MO-017502,SA-0075,100,Ended,17502,0.0,437.99,41.3,3.43,1.28,-388.51,299.8,0.0,395.3,2026-02-25
MO-017503,DRV-0012,200,Ended,17503,0.0,144.04,1.22,5.85,2.62,-1138.67,82.69,0.0,-902.25,2026-03-14
MO-017504,DRV-0049,100,Ended,17504,0.0,22.38,-1.66,-0.21,-0.09,16.86,18.0,0.0,55.28,2026-03-31
MO-017505,ACT-0026,200,Ended,17505,0.0,-24.69,1.81,4.2,1.48,-67.6,165.42,0.0,80.61,2026-04-17
MO-017506,CTL-0003,300,Ended,17506,0.0,348.2,10.75,7.96,2.99,-74.19,247.82,0.0,543.54,2026-05-04
MO-017507,CTL-0040,300,Ended,17507,0.0,-17.24,1.93,5.36,1.83,-403.04,443.21,0.0,32.04,2026-05-21
MO-017508,AFT-0007,100,Ended,17508,0.0,133.77,9.56,16.3,6.26,-223.76,41.44,0.0,-16.43,2026-06-07
MO-017509,AFT-0044,100,Started,17509,0.0,10584.75,12.41,10.21,3.09,-21.23,90.2,0.0,10679.42,
MO-017553,ACT-0052,200,Ended,17553,0.0,99.6,3.24,1.12,0.41,29.94,25.86,0.0,160.18,2026-01-13
MO-017554,CTL-0029,300,Ended,17554,0.0,73.09,10.53,-5.37,-2.13,91.98,26.11,0.0,194.22,2026-01-30
MO-017555,SYS-0026,300,Ended,17555,0.0,759.58,4.24,-4.52,-1.58,-238.88,280.34,0.0,799.18,2026-02-16
MO-017556,AFT-0033,300,Ended,17556,0.0,-83.5,9.58,-5.06,-1.89,-249.61,279.35,0.0,-51.14,2026-03-05
MO-017557,SA-0010,200,Ended,17557,0.0,67.5,5.93,-4.53,-1.88,-125.23,206.17,0.0,147.96,2026-03-22
MO-017558,SA-0047,300,Ended,17558,0.0,425.04,-8.84,32.44,12.8,1.46,184.37,0.0,647.27,2026-04-08
MO-017559,SA-0084,100,Ended,17559,0.0,270.22,-5.0,18.76,6.23,-1095.14,124.18,0.0,-680.74,2026-04-25
MO-017560,DRV-0021,100,Ended,17560,0.0,119.14,1.71,0.62,0.21,-1.9,76.95,0.0,196.74,2026-05-12
MO-017561,DRV-0058,200,Ended,17561,0.0,173.43,6.32,4.38,1.55,-22.73,162.13,0.0,325.09,2026-05-29
MO-017562,ACT-0035,100,Ended,17562,0.0,271.34,9.27,-1.13,-0.72,48.47,206.21,0.0,533.44,2026-06-15
MO-017606,SA-0073,200,Ended,17606,0.0,439.6,33.99,104.65,38.95,-634.41,217.89,0.0,200.67,2026-01-03
MO-017607,DRV-0010,200,Ended,17607,0.0,23.44,73.13,42.62,14.1,-115.96,191.32,0.0,228.66,2026-01-20
MO-017608,DRV-0047,100,Ended,17608,0.0,371.03,3.44,-2.74,-0.86,-48.9,112.05,0.0,434.03,2026-02-07
MO-017609,ACT-0024,200,Ended,17609,0.0,132.11,5.04,-2.9,-1.18,-235.79,39.97,0.0,-62.76,2026-02-24
MO-017610,CTL-0001,300,Ended,17610,0.0,694.63,1.86,-5.79,-2.16,-432.76,380.85,0.0,636.63,2026-03-13
MO-017611,CTL-0038,300,Ended,17611,0.0,97.02,5.86,-5.5,-2.05,-218.17,260.47,0.0,137.63,2026-03-30
MO-017612,AFT-0005,100,Ended,17612,0.0,321.88,-5.36,-1.48,-0.36,-410.84,490.34,0.0,394.17,2026-04-16
MO-017613,AFT-0042,300,Ended,17613,0.0,57.32,-3.03,2.86,0.81,-1320.14,53.86,0.0,-1208.32,2026-05-03
MO-017614,SA-0019,200,Ended,17614,0.0,13.55,53.96,98.25,38.3,-1156.67,134.12,0.0,-818.48,2026-05-20
MO-017615,SA-0056,300,Ended,17615,0.0,665.91,14.85,30.09,11.63,-571.13,512.86,0.0,664.2,2026-06-06
MO-017616,SA-0093,100,Released,17616,0.0,0.0,0.0,-44.64,-16.74,61.38,0.0,0.0,0.0,
MO-017660,AFT-0031,100,Ended,17660,0.0,65.25,12.92,31.43,12.34,-388.88,108.56,0.0,-158.38,2026-01-11
MO-017661,SA-0008,300,Ended,17661,0.0,-44.94,19.57,43.27,16.51,-284.92,273.11,0.0,22.61,2026-01-28
MO-017662,SA-0045,100,Ended,17662,0.0,151.78,53.72,47.81,16.85,-126.97,119.14,0.0,262.33,2026-02-14
MO-017663,SA-0082,200,Ended,17663,0.0,1298.49,27.44,14.7,7.92,-279.7,348.29,0.0,1417.14,2026-03-03
MO-017664,DRV-0019,100,Ended,17664,0.0,130.14,0.95,-4.35,-1.68,0.4,21.07,0.0,146.53,2026-03-20
MO-017665,DRV-0056,200,Ended,17665,0.0,922.37,0.35,-3.5,-1.23,-264.68,299.32,0.0,952.63,2026-04-06
MO-017666,ACT-0033,100,Ended,17666,0.0,-102.1,-3.26,-6.82,-2.51,-102.61,185.1,0.0,-32.21,2026-04-23
MO-017667,CTL-0010,300,Ended,17667,0.0,662.47,0.27,-3.18,-0.99,-174.64,340.98,0.0,824.9,2026-05-10
MO-017668,SYS-0007,100,Ended,17668,0.0,97.96,17.57,19.14,7.16,-292.29,126.01,0.0,-24.45,2026-05-27
MO-017669,AFT-0014,100,Ended,17669,0.0,101.14,9.24,11.23,4.39,-142.32,84.24,0.0,67.92,2026-06-13
MO-017713,ACT-0022,200,Ended,17713,0.0,2.91,2.35,2.16,0.76,5.22,39.62,0.0,53.02,2026-01-02
MO-017714,ACT-0059,100,Ended,17714,0.0,47.65,9.24,9.62,3.79,103.8,30.13,0.0,204.22,2026-01-19
MO-017715,CTL-0036,300,Ended,17715,0.0,1310.65,10.39,15.17,5.81,-1413.41,751.05,0.0,679.67,2026-02-05
MO-017716,AFT-0003,300,Ended,17716,0.0,859.41,33.79,48.23,18.0,-1177.83,1263.93,0.0,1045.52,2026-02-22
MO-017717,AFT-0040,100,Ended,17717,0.0,199.48,17.11,18.07,6.46,-94.01,153.21,0.0,300.32,2026-03-11
MO-017718,SA-0017,300,Ended,17718,0.0,-98.07,14.54,12.39,4.61,-11.24,89.66,0.0,11.89,2026-03-28
MO-017719,SA-0054,100,Ended,17719,0.0,431.18,0.92,-12.25,-5.44,-6044.9,150.71,0.0,-5479.78,2026-04-14
MO-017720,SA-0091,200,Ended,17720,0.0,94.12,0.66,-3.81,-1.45,-28.97,53.93,0.0,114.48,2026-05-01
MO-017721,DRV-0028,200,Ended,17721,0.0,480.11,-0.9,-4.49,-1.61,-131.14,188.7,0.0,530.66,2026-05-18
MO-017722,ACT-0005,100,Ended,17722,0.0,160.14,2.49,-5.5,-2.12,35.25,82.86,0.0,273.13,2026-06-04
MO-017723,ACT-0042,200,Reported Finished,17723,0.0,625.14,13.6,6.57,2.31,-1122.16,25.74,0.0,-448.8,
MO-017767,SA-0080,300,Ended,17767,0.0,235.71,4.63,6.66,2.7,-476.25,279.84,0.0,53.29,2026-01-10
MO-017768,DRV-0017,100,Ended,17768,0.0,117.67,2.99,-4.83,-1.81,123.37,23.31,0.0,260.69,2026-01-27
MO-017769,DRV-0054,200,Ended,17769,0.0,508.18,4.34,2.61,0.94,-195.32,47.78,0.0,368.53,2026-02-13
MO-017770,ACT-0031,100,Ended,17770,0.0,-155.69,11.91,12.1,4.44,-480.01,441.54,0.0,-165.71,2026-03-02
MO-017771,CTL-0008,300,Ended,17771,0.0,181.41,14.9,15.47,5.33,-86.02,113.73,0.0,244.82,2026-03-19
MO-017772,SYS-0005,100,Ended,17772,0.0,69.95,8.52,25.22,10.57,112.68,62.0,0.0,288.94,2026-04-05
MO-017773,AFT-0012,300,Ended,17773,0.0,607.91,0.16,-1.22,-1.3,-1406.84,180.81,0.0,-620.48,2026-04-22
MO-017774,AFT-0049,100,Ended,17774,0.0,397.81,5.7,-7.19,-2.45,-887.35,100.79,0.0,-392.69,2026-05-09
MO-017775,SA-0026,300,Ended,17775,0.0,966.03,8.17,-8.86,-3.23,-1160.94,713.89,0.0,515.05,2026-05-26
MO-017776,SA-0063,100,Ended,17776,0.0,93.96,2.25,-3.65,-1.27,-13.65,63.33,0.0,140.97,2026-06-12
MO-017777,SA-0100,200,Reported Finished,17777,0.0,419.21,2.31,-3.35,-1.22,42.91,11.4,0.0,471.26,
MO-017821,AFT-0038,100,Ended,17821,0.0,531.81,2.96,-1.14,-0.32,-590.75,489.45,0.0,432.0,2026-01-17
MO-017822,SA-0015,100,Ended,17822,0.0,55.35,46.26,40.96,14.95,-224.55,215.77,0.0,148.74,2026-02-03
MO-017823,SA-0052,200,Ended,17823,0.0,176.18,11.53,10.89,3.69,-151.31,180.14,0.0,231.12,2026-02-20
MO-017824,SA-0089,300,Ended,17824,0.0,-1.98,5.8,-4.4,-1.67,141.9,5.15,0.0,144.8,2026-03-09
MO-017825,DRV-0026,200,Ended,17825,0.0,89.24,7.39,7.13,2.49,-31.14,63.88,0.0,138.99,2026-03-27
MO-017826,ACT-0003,100,Ended,17826,0.0,757.42,5.64,14.16,5.0,-181.01,279.76,0.0,880.97,2026-04-13
MO-017827,ACT-0040,200,Ended,17827,0.0,65.64,0.25,17.11,6.53,69.06,23.98,0.0,182.57,2026-04-30
MO-017828,CTL-0017,300,Ended,17828,0.0,46.41,-5.01,4.82,1.7,123.16,34.48,0.0,205.55,2026-05-17
MO-017829,SYS-0014,300,Ended,17829,0.0,-1.17,4.39,-6.67,-2.27,-140.46,76.24,0.0,-69.95,2026-06-03
MO-017830,AFT-0021,300,Ended,17830,0.0,282.87,21.31,-1.66,-0.7,-335.82,276.65,0.0,242.64,2026-06-20
MO-017874,ACT-0029,100,Ended,17874,0.0,53.69,0.39,-12.09,-4.55,-2.27,32.31,0.0,67.48,2026-01-08
MO-017875,CTL-0006,300,Ended,17875,0.0,176.54,7.58,-4.4,-1.65,-1026.61,321.68,0.0,-526.86,2026-01-25
MO-017876,SYS-0003,100,Ended,17876,0.0,328.71,28.04,12.24,4.47,-153.89,221.19,0.0,440.76,2026-02-11
MO-017877,AFT-0010,100,Ended,17877,0.0,117.07,8.47,3.68,1.22,20.3,59.9,0.0,210.65,2026-02-28
MO-017878,AFT-0047,100,Ended,17878,0.0,1195.09,18.42,13.23,4.84,-469.76,525.41,0.0,1287.23,2026-03-17
MO-017879,SA-0024,100,Ended,17879,0.0,967.04,28.29,18.69,6.88,-2912.33,152.59,0.0,-1738.84,2026-04-03
MO-017880,SA-0061,200,Ended,17880,0.0,23.03,4.05,-0.45,-0.24,35.78,28.29,0.0,90.47,2026-04-20
MO-017881,SA-0098,300,Ended,17881,0.0,-13.17,0.47,7.77,2.62,-47.38,81.71,0.0,32.03,2026-05-07
MO-017882,DRV-0035,100,Ended,17882,0.0,87.26,0.93,1.65,0.5,19.91,94.93,0.0,205.18,2026-05-24
MO-017883,ACT-0012,200,Ended,17883,0.0,37.81,-1.15,4.59,1.63,-650.63,24.84,0.0,-582.91,2026-06-10
MO-017884,ACT-0049,100,Started,17884,0.0,7063.03,2.32,-0.29,-0.17,-55.45,58.12,0.0,7067.55,
MO-017928,SA-0087,100,Ended,17928,0.0,5.43,1.06,-8.02,-3.09,115.75,13.36,0.0,124.49,2026-01-16
MO-017929,DRV-0024,200,Ended,17929,0.0,-6.63,0.93,-8.66,-3.08,-353.86,32.51,0.0,-338.8,2026-02-02
MO-017930,ACT-0001,100,Ended,17930,0.0,362.31,6.07,-5.79,-2.21,-434.78,415.65,0.0,341.25,2026-02-19
MO-017931,ACT-0038,200,Ended,17931,0.0,82.42,13.83,1.51,0.56,-45.6,67.68,0.0,120.39,2026-03-08
MO-017932,CTL-0015,300,Ended,17932,0.0,118.93,9.8,19.99,7.86,-26.45,106.12,0.0,236.25,2026-03-25
MO-017933,SYS-0012,300,Ended,17933,0.0,-72.44,11.44,6.31,2.43,-2319.61,97.99,0.0,-2273.87,2026-04-11
MO-017934,AFT-0019,100,Ended,17934,0.0,357.16,38.17,27.99,10.22,-383.53,107.76,0.0,157.77,2026-04-28
MO-017935,AFT-0056,100,Ended,17935,0.0,450.89,1.92,105.36,37.01,-595.52,337.85,0.0,337.5,2026-05-15
MO-017936,SA-0033,100,Ended,17936,0.0,51.86,-2.26,3.58,1.31,110.02,24.73,0.0,189.24,2026-06-01
MO-017937,SA-0070,200,Ended,17937,0.0,82.83,1.42,1.98,0.62,14.68,30.01,0.0,131.54,2026-06-18
MO-017981,AFT-0008,100,Ended,17981,0.0,126.92,-0.67,5.63,1.95,-203.81,87.23,0.0,17.25,2026-01-07
MO-017982,AFT-0045,300,Ended,17982,0.0,1099.57,2.43,59.31,20.14,-602.4,535.0,0.0,1114.04,2026-01-24
MO-017983,SA-0022,200,Ended,17983,0.0,762.04,12.39,-13.05,-6.63,-315.14,327.41,0.0,767.01,2026-02-10
MO-017984,SA-0059,300,Ended,17984,0.0,8.37,8.09,-11.73,-4.5,150.73,6.97,0.0,157.93,2026-02-27
MO-017985,SA-0096,100,Ended,17985,0.0,42.54,4.51,-6.15,-2.28,-443.62,105.21,0.0,-299.79,2026-03-16
MO-017986,DRV-0033,100,Ended,17986,0.0,67.78,9.76,-1.34,-0.51,-131.34,157.49,0.0,101.83,2026-04-02
MO-017987,ACT-0010,200,Ended,17987,0.0,-87.34,4.07,4.72,1.67,-178.48,268.0,0.0,12.64,2026-04-19
MO-017988,ACT-0047,100,Ended,17988,0.0,404.0,1.54,19.84,7.22,68.68,107.28,0.0,608.56,2026-05-06
MO-017989,CTL-0024,300,Ended,17989,0.0,262.18,9.21,15.65,5.35,-2120.38,70.4,0.0,-1757.58,2026-05-23
MO-017990,SYS-0021,100,Ended,17990,0.0,1433.8,-14.15,81.15,30.15,-1321.29,1355.14,0.0,1564.8,2026-06-09
MO-017991,AFT-0028,100,Released,17991,0.0,0.0,0.0,-65.83,-22.89,88.73,0.0,0.0,0.0,
MO-018035,ACT-0036,200,Ended,18035,0.0,69.46,-1.91,6.8,2.33,-235.1,41.44,0.0,-116.98,2026-01-14
MO-018036,CTL-0013,300,Ended,18036,0.0,109.22,0.57,7.31,3.19,-219.62,75.5,0.0,-23.81,2026-01-31
MO-018037,SYS-0010,300,Ended,18037,0.0,121.19,5.41,35.44,11.31,-161.77,274.74,0.0,286.31,2026-02-17
MO-018038,AFT-0017,100,Ended,18038,0.0,-452.5,40.77,-8.67,-2.69,-292.77,477.65,0.0,-238.21,2026-03-06
MO-018039,AFT-0054,300,Ended,18039,0.0,-66.09,28.08,-42.86,-15.83,-1707.01,48.77,0.0,-1754.94,2026-03-23
MO-018040,SA-0031,200,Ended,18040,0.0,58.11,5.39,-6.83,-2.48,16.67,44.85,0.0,115.72,2026-04-09
MO-018041,SA-0068,300,Ended,18041,0.0,85.37,6.38,-4.09,-1.46,-19.12,81.54,0.0,148.62,2026-04-26
MO-018042,DRV-0005,100,Ended,18042,0.0,215.81,1.61,1.22,0.42,-81.96,122.09,0.0,259.19,2026-05-14
MO-018043,DRV-0042,200,Ended,18043,0.0,-15.01,-0.28,5.55,1.94,-708.56,32.76,0.0,-683.59,2026-05-31
MO-018044,ACT-0019,100,Ended,18044,0.0,-16.11,-5.4,27.31,10.9,-431.17,87.43,0.0,-327.04,2026-06-17
MO-018088,SA-0057,100,Ended,18088,0.0,5.6,-0.08,2.11,0.77,49.76,6.96,0.0,65.11,2026-01-05
MO-018089,SA-0094,200,Ended,18089,0.0,0.06,-0.67,6.51,2.3,100.77,16.29,0.0,125.25,2026-01-22
MO-018090,DRV-0031,100,Ended,18090,0.0,24.05,5.48,0.58,-0.11,-332.02,243.77,0.0,-58.24,2026-02-08
MO-018091,ACT-0008,200,Ended,18091,0.0,31.96,0.71,5.39,2.08,-26.47,36.45,0.0,50.12,2026-02-25
MO-018092,ACT-0045,100,Ended,18092,0.0,96.79,7.07,30.28,11.15,-14.45,65.52,0.0,196.36,2026-03-14
MO-018093,CTL-0022,300,Ended,18093,0.0,760.87,31.51,-7.77,-2.47,-275.62,372.62,0.0,879.14,2026-03-31
MO-018094,SYS-0019,100,Ended,18094,0.0,313.04,39.33,-23.56,-8.52,-1428.23,251.74,0.0,-856.2,2026-04-17
MO-018095,AFT-0026,100,Ended,18095,0.0,59.59,36.18,-19.72,-7.14,-288.18,170.24,0.0,-49.03,2026-05-04
MO-018096,SA-0003,100,Ended,18096,0.0,50.03,2.28,-4.52,-1.71,93.02,50.35,0.0,189.46,2026-05-21
MO-018097,SA-0040,200,Ended,18097,0.0,53.04,0.1,-2.99,-1.1,55.33,49.4,0.0,153.77,2026-06-07
MO-018098,SA-0077,300,Reported Finished,18098,0.0,511.68,-0.68,1.56,0.58,27.96,12.65,0.0,553.74,
MO-018142,AFT-0015,300,Ended,18142,0.0,385.55,-0.98,35.51,13.09,-497.25,472.17,0.0,408.08,2026-01-13
MO-018143,AFT-0052,100,Ended,18143,0.0,78.69,-4.19,86.46,30.36,-3.21,110.47,0.0,298.58,2026-01-30
MO-018144,SA-0029,300,Ended,18144,0.0,19.32,0.18,2.53,0.94,59.45,4.74,0.0,87.15,2026-02-16
MO-018145,SA-0066,100,Ended,18145,0.0,146.0,3.24,0.26,-0.01,-486.0,109.14,0.0,-227.37,2026-03-05
MO-018146,DRV-0003,100,Ended,18146,0.0,-21.64,10.5,-4.01,-1.47,-133.25,275.75,0.0,125.88,2026-03-22
MO-018147,DRV-0040,200,Ended,18147,0.0,24.43,5.46,17.01,5.99,7.28,26.28,0.0,86.44,2026-04-08
MO-018148,ACT-0017,100,Ended,18148,0.0,59.7,30.82,-9.87,-4.21,-24.35,88.56,0.0,140.64,2026-04-25
MO-018149,ACT-0054,200,Ended,18149,0.0,2025.4,15.56,-20.74,-7.12,-2869.58,344.21,0.0,-512.26,2026-05-12
MO-018150,CTL-0031,300,Ended,18150,0.0,878.54,14.74,8.9,3.75,-2587.34,1368.05,0.0,-313.36,2026-05-29
MO-018151,SYS-0028,300,Ended,18151,0.0,4297.78,-0.61,-4.42,-1.49,-1466.55,1479.21,0.0,4303.92,2026-06-15
MO-018195,ACT-0006,200,Ended,18195,0.0,86.76,9.81,-3.19,-0.99,-1289.09,104.27,0.0,-1092.43,2026-01-03
MO-018196,ACT-0043,100,Ended,18196,0.0,218.99,1.54,11.49,4.18,-246.69,139.93,0.0,129.43,2026-01-20
MO-018197,CTL-0020,300,Ended,18197,0.0,283.32,-8.36,11.75,4.6,-228.93,185.52,0.0,247.9,2026-02-07
MO-018198,SYS-0017,100,Ended,18198,0.0,4747.57,1.68,44.74,16.68,-681.59,803.64,0.0,4932.71,2026-02-24
MO-018199,AFT-0024,300,Ended,18199,0.0,16.34,25.56,89.3,31.98,-7154.13,102.29,0.0,-6888.66,2026-03-13
MO-018200,SA-0001,200,Ended,18200,0.0,22.52,2.28,1.99,0.73,6.94,21.58,0.0,56.05,2026-03-30
MO-018201,SA-0038,300,Ended,18201,0.0,106.91,5.52,-3.18,-1.12,-9.55,82.88,0.0,181.45,2026-04-16
MO-018202,SA-0075,100,Ended,18202,0.0,90.61,9.88,11.46,4.83,94.22,74.95,0.0,285.96,2026-05-03
MO-018203,DRV-0012,200,Ended,18203,0.0,37.96,14.34,-3.24,-1.63,-239.37,18.9,0.0,-173.05,2026-05-20
MO-018204,DRV-0049,100,Ended,18204,0.0,328.16,7.13,-19.82,-7.46,-254.16,83.99,0.0,137.83,2026-06-06
MO-018205,ACT-0026,200,Started,18205,0.0,19651.66,0.67,0.81,0.25,-90.48,148.87,0.0,19711.78,
MO-018249,SA-0064,200,Ended,18249,0.0,17.63,1.11,-2.18,-0.81,38.46,4.76,0.0,58.95,2026-01-11
MO-018250,DRV-0001,100,Ended,18250,0.0,348.12,3.38,-5.45,-2.1,-233.02,188.65,0.0,299.57,2026-01-28
MO-018251,DRV-0038,200,Ended,18251,0.0,83.05,-4.1,4.0,1.28,-45.65,87.09,0.0,125.67,2026-02-14
MO-018252,ACT-0015,100,Ended,18252,0.0,384.45,13.79,42.45,15.53,-179.29,225.72,0.0,502.65,2026-03-03
MO-018253,ACT-0052,200,Ended,18253,0.0,272.81,2.54,14.74,5.02,-70.05,116.38,0.0,341.44,2026-03-20
MO-018254,CTL-0029,300,Ended,18254,0.0,-15.36,18.86,46.28,17.16,22.56,104.46,0.0,193.96,2026-04-06
MO-018255,SYS-0026,300,Ended,18255,0.0,2822.31,37.6,42.83,16.75,-1681.88,1226.5,0.0,2464.1,2026-04-23
MO-018256,AFT-0033,300,Ended,18256,0.0,155.6,2.75,-2.07,-0.82,24.55,59.86,0.0,239.88,2026-05-10
MO-018257,SA-0010,200,Ended,18257,0.0,1.66,6.46,4.88,2.09,77.06,45.82,0.0,137.95,2026-05-27
MO-018258,SA-0047,300,Ended,18258,0.0,45.19,5.0,-9.49,-3.99,152.69,46.09,0.0,235.49,2026-06-13
MO-018302,SYS-0015,100,Ended,18302,0.0,-2601.66,12.89,-9.71,-3.38,-2372.01,2311.08,0.0,-2662.81,2026-01-02
MO-018303,AFT-0022,100,Ended,18303,0.0,28.42,7.85,-11.51,-4.29,-55.28,78.88,0.0,44.07,2026-01-19
MO-018304,AFT-0059,100,Ended,18304,0.0,8.77,2.76,-9.6,-3.68,160.53,4.05,0.0,162.83,2026-02-05
MO-018305,SA-0036,100,Ended,18305,0.0,47.89,-2.54,-3.55,-1.3,-180.48,49.64,0.0,-90.34,2026-02-22
MO-018306,SA-0073,200,Ended,18306,0.0,80.27,0.34,2.01,0.7,-93.23,54.47,0.0,44.56,2026-03-11
MO-018307,DRV-0010,200,Ended,18307,0.0,111.78,9.39,14.3,5.05,110.52,43.73,0.0,294.77,2026-03-28
MO-018308,DRV-0047,100,Ended,18308,0.0,1051.09,31.86,50.63,19.72,-426.67,522.92,0.0,1249.55,2026-04-14
MO-018309,ACT-0024,200,Ended,18309,0.0,751.55,10.38,17.64,6.78,-1270.49,179.86,0.0,-304.28,2026-05-01
MO-018310,CTL-0001,300,Ended,18310,0.0,1834.2,26.12,40.23,15.02,-2085.88,1523.4,0.0,1353.1,2026-05-18
MO-018311,CTL-0038,300,Ended,18311,0.0,-450.89,24.5,39.3,14.43,-1627.42,1139.57,0.0,-860.52,2026-06-04
