shipment_number,ship_date,carrier,order_number,customer_id,id,shipment_id,sales_order_line_id,item_id,site_code,quantity,unit_standard_cost
SHP-006003,2026-04-07,Midwest Freight,SO-006945,CUST-0226,12006,6003,13890,AFT-0008,100,13.0,242.31
SHP-006901,2026-04-07,ParcelPro,SO-007983,CUST-0112,13801,6901,15965,SYS-0015,100,22.0,5502.56
SHP-006901,2026-04-07,ParcelPro,SO-007983,CUST-0112,13802,6901,15966,SYS-0026,300,33.0,1401.71
SHP-007472,2026-04-07,Roadstar Logistics,SO-008644,CUST-0069,14943,7472,17287,SYS-0006,300,2.0,436.61
SHP-007472,2026-04-07,Roadstar Logistics,SO-008644,CUST-0069,14944,7472,17288,SYS-0017,100,4.0,2870.14
SHP-008042,2026-04-07,Midwest Freight,SO-009305,CUST-0026,16083,8042,18609,DRV-0057,100,13.0,3870.18
SHP-008042,2026-04-07,Midwest Freight,SO-009305,CUST-0026,16084,8042,18610,SYS-0008,300,22.0,218.0
SHP-000434,2026-04-08,BlueLine Transport,SO-000498,CUST-0067,867,434,995,DRV-0040,200,9.0,218.97
SHP-000434,2026-04-08,BlueLine Transport,SO-000498,CUST-0067,868,434,996,DRV-0051,100,13.0,3162.97
SHP-001902,2026-04-08,Midwest Freight,SO-002197,CUST-0150,3803,1902,4393,AFT-0059,100,2.0,270.09
SHP-001902,2026-04-08,Midwest Freight,SO-002197,CUST-0150,3804,1902,4394,CTL-0010,300,4.0,2841.49
SHP-002470,2026-04-08,BlueLine Transport,SO-002858,CUST-0107,4939,2470,5715,AFT-0050,100,13.0,2471.31
SHP-002470,2026-04-08,BlueLine Transport,SO-002858,CUST-0107,4940,2470,5716,CTL-0001,300,22.0,2176.28
SHP-005025,2026-04-08,Midwest Freight,SO-005813,CUST-0182,10049,5025,11625,DRV-0055,100,22.0,5400.43
SHP-005025,2026-04-08,Midwest Freight,SO-005813,CUST-0182,10050,5025,11626,SYS-0006,300,33.0,436.61
SHP-005595,2026-04-08,BlueLine Transport,SO-006474,CUST-0139,11189,5595,12947,DRV-0046,200,2.0,877.32
SHP-005595,2026-04-08,BlueLine Transport,SO-006474,CUST-0139,11190,5595,12948,DRV-0057,100,4.0,3870.18
SHP-008150,2026-04-08,Midwest Freight,SO-009429,CUST-0214,16299,8150,18857,AFT-0001,100,4.0,1725.19
SHP-008150,2026-04-08,Midwest Freight,SO-009429,CUST-0214,16300,8150,18858,AFT-0012,300,9.0,1004.49
SHP-000026,2026-04-09,ParcelPro,SO-000027,CUST-0220,51,26,53,AFT-0039,300,2.0,8553.4
SHP-000026,2026-04-09,ParcelPro,SO-000027,CUST-0220,52,26,54,AFT-0050,100,4.0,2471.31
SHP-000597,2026-04-09,Roadstar Logistics,SO-000688,CUST-0177,1193,597,1375,AFT-0030,300,13.0,342.02
SHP-000597,2026-04-09,Roadstar Logistics,SO-000688,CUST-0177,1194,597,1376,AFT-0041,100,22.0,1163.02
SHP-001495,2026-04-09,BlueLine Transport,SO-001726,CUST-0063,2989,1495,3451,ACT-0018,200,33.0,1053.86
SHP-001495,2026-04-09,BlueLine Transport,SO-001726,CUST-0063,2990,1495,3452,ACT-0029,100,55.0,923.26
SHP-001684,2026-04-09,Roadstar Logistics,SO-001944,CUST-0169,3367,1684,3887,ACT-0026,200,55.0,1654.16
SHP-001684,2026-04-09,Roadstar Logistics,SO-001944,CUST-0169,3368,1684,3888,ACT-0037,100,2.0,3791.36
SHP-002578,2026-04-09,BlueLine Transport,SO-002982,CUST-0055,5155,2578,5963,DRV-0044,200,4.0,219.04
SHP-002578,2026-04-09,BlueLine Transport,SO-002982,CUST-0055,5156,2578,5964,DRV-0055,100,9.0,5400.43
SHP-003150,2026-04-09,ParcelPro,SO-003643,CUST-0012,6299,3150,7285,DRV-0035,100,22.0,904.12
SHP-003150,2026-04-09,ParcelPro,SO-003643,CUST-0012,6300,3150,7286,DRV-0046,200,33.0,877.32
SHP-003722,2026-04-09,Roadstar Logistics,SO-004304,CUST-0209,7443,3722,8607,DRV-0026,200,2.0,638.78
SHP-003722,2026-04-09,Roadstar Logistics,SO-004304,CUST-0209,7444,3722,8608,DRV-0037,100,4.0,4469.48
SHP-004618,2026-04-09,BlueLine Transport,SO-005342,CUST-0095,9235,4618,10683,AFT-0054,300,9.0,278.7
SHP-004618,2026-04-09,BlueLine Transport,SO-005342,CUST-0095,9236,4618,10684,CTL-0005,300,13.0,1064.96
SHP-005187,2026-04-09,ParcelPro,SO-006003,CUST-0052,10373,5187,12005,AFT-0045,300,33.0,1273.82
SHP-005187,2026-04-09,ParcelPro,SO-006003,CUST-0052,10374,5187,12006,AFT-0056,100,55.0,386.1
SHP-005702,2026-04-09,BlueLine Transport,SO-006598,CUST-0087,11403,5702,13195,ACT-0050,200,33.0,1066.65
SHP-005702,2026-04-09,BlueLine Transport,SO-006598,CUST-0087,11404,5702,13196,AFT-0001,100,55.0,1725.19
SHP-006845,2026-04-09,Roadstar Logistics,SO-007920,CUST-0001,13689,6845,15839,ACT-0032,200,22.0,232.68
SHP-006845,2026-04-09,Roadstar Logistics,SO-007920,CUST-0001,13690,6845,15840,ACT-0043,100,33.0,499.75
SHP-007744,2026-04-09,BlueLine Transport,SO-008958,CUST-0127,15487,7744,17915,DRV-0050,200,55.0,3137.29
SHP-007744,2026-04-09,BlueLine Transport,SO-008958,CUST-0127,15488,7744,17916,SYS-0001,100,2.0,484.28
SHP-008315,2026-04-09,ParcelPro,SO-009619,CUST-0084,16629,8315,19237,DRV-0041,100,9.0,271.46
SHP-008315,2026-04-09,ParcelPro,SO-009619,CUST-0084,16630,8315,19238,DRV-0052,200,13.0,1298.13
SHP-000706,2026-04-10,Roadstar Logistics,SO-000812,CUST-0125,1411,706,1623,DRV-0024,200,4.0,1625.62
SHP-000706,2026-04-10,Roadstar Logistics,SO-000812,CUST-0125,1412,706,1624,DRV-0035,100,9.0,904.12
SHP-001276,2026-04-10,Midwest Freight,SO-001473,CUST-0082,2551,1276,2945,DRV-0015,100,22.0,1233.73
SHP-001276,2026-04-10,Midwest Freight,SO-001473,CUST-0082,2552,1276,2946,DRV-0026,200,33.0,638.78
SHP-002173,2026-04-10,ParcelPro,SO-002511,CUST-0208,4345,2173,5021,AFT-0043,100,55.0,701.72
SHP-002173,2026-04-10,ParcelPro,SO-002511,CUST-0208,4346,2173,5022,AFT-0054,300,2.0,278.7
SHP-002743,2026-04-10,Roadstar Logistics,SO-003172,CUST-0165,5485,2743,6343,AFT-0034,100,9.0,501.15
SHP-002743,2026-04-10,Roadstar Logistics,SO-003172,CUST-0165,5486,2743,6344,AFT-0045,300,13.0,1273.82
SHP-003315,2026-04-10,Midwest Freight,SO-003833,CUST-0122,6629,3315,7665,AFT-0025,100,33.0,475.85
SHP-003315,2026-04-10,Midwest Freight,SO-003833,CUST-0122,6630,3315,7666,AFT-0036,300,55.0,950.62
SHP-004399,2026-04-10,Midwest Freight,SO-005089,CUST-0114,8797,4399,10177,ACT-0021,100,4.0,928.12
SHP-004399,2026-04-10,Midwest Freight,SO-005089,CUST-0114,8798,4399,10178,ACT-0032,200,9.0,232.68
SHP-005295,2026-04-10,ParcelPro,SO-006127,CUST-0240,10589,5295,12253,DRV-0039,100,13.0,385.26
SHP-005295,2026-04-10,ParcelPro,SO-006127,CUST-0240,10590,5295,12254,DRV-0050,200,22.0,3137.29
SHP-005868,2026-04-10,Roadstar Logistics,SO-006788,CUST-0197,11735,5868,13575,DRV-0030,200,55.0,447.73
SHP-005868,2026-04-10,Roadstar Logistics,SO-006788,CUST-0197,11736,5868,13576,DRV-0041,100,2.0,271.46
SHP-006439,2026-04-10,Midwest Freight,SO-007449,CUST-0154,12877,6439,14897,DRV-0021,100,9.0,1026.04
SHP-006439,2026-04-10,Midwest Freight,SO-007449,CUST-0154,12878,6439,14898,DRV-0032,200,13.0,242.87
SHP-007335,2026-04-10,ParcelPro,SO-008487,CUST-0040,14669,7335,16973,AFT-0049,100,22.0,719.94
SHP-007335,2026-04-10,ParcelPro,SO-008487,CUST-0040,14670,7335,16974,AFT-0060,300,33.0,381.82
SHP-008422,2026-04-10,ParcelPro,SO-009743,CUST-0032,16843,8422,19485,ACT-0045,100,2.0,311.98
SHP-008422,2026-04-10,ParcelPro,SO-009743,CUST-0032,16844,8422,19486,ACT-0056,200,4.0,618.58
SHP-000296,2026-04-11,Midwest Freight,SO-000341,CUST-0038,591,296,681,AFT-0023,100,55.0,273.18
SHP-000296,2026-04-11,Midwest Freight,SO-000341,CUST-0038,592,296,682,AFT-0034,100,2.0,501.15
SHP-000870,2026-04-11,BlueLine Transport,SO-001002,CUST-0235,1739,870,2003,AFT-0014,100,9.0,936.0
SHP-000870,2026-04-11,BlueLine Transport,SO-001002,CUST-0235,1740,870,2004,AFT-0025,100,13.0,475.85
SHP-002335,2026-04-11,Midwest Freight,SO-002701,CUST-0078,4669,2335,5401,SYS-0023,100,2.0,2333.9
SHP-002335,2026-04-11,Midwest Freight,SO-002701,CUST-0078,4670,2335,5402,ACT-0004,200,4.0,202.92
SHP-003421,2026-04-11,Midwest Freight,SO-003957,CUST-0070,6841,3421,7913,DRV-0019,100,13.0,1404.59
SHP-003421,2026-04-11,Midwest Freight,SO-003957,CUST-0070,6842,3421,7914,DRV-0030,200,22.0,447.73
SHP-003993,2026-04-11,BlueLine Transport,SO-004618,CUST-0027,7985,3993,9235,DRV-0010,200,55.0,364.42
SHP-003993,2026-04-11,BlueLine Transport,SO-004618,CUST-0027,7986,3993,9236,DRV-0021,100,2.0,1026.04
SHP-005459,2026-04-11,Midwest Freight,SO-006317,CUST-0110,10917,5459,12633,AFT-0029,100,22.0,438.34
SHP-005459,2026-04-11,Midwest Freight,SO-006317,CUST-0110,10918,5459,12634,AFT-0040,100,33.0,567.45
SHP-006031,2026-04-11,BlueLine Transport,SO-006978,CUST-0067,12061,6031,13955,AFT-0020,100,2.0,783.79
SHP-006031,2026-04-11,BlueLine Transport,SO-006978,CUST-0067,12062,6031,13956,AFT-0031,100,4.0,310.16
SHP-006546,2026-04-11,Midwest Freight,SO-007573,CUST-0102,13091,6546,15145,ACT-0025,100,2.0,2796.19
SHP-006546,2026-04-11,Midwest Freight,SO-007573,CUST-0102,13092,6546,15146,ACT-0036,200,4.0,207.18
SHP-007117,2026-04-11,BlueLine Transport,SO-008234,CUST-0059,14233,7117,16467,ACT-0016,200,13.0,217.24
SHP-007117,2026-04-11,BlueLine Transport,SO-008234,CUST-0059,14234,7117,16468,ACT-0027,100,22.0,2777.79
SHP-008588,2026-04-11,Midwest Freight,SO-009933,CUST-0142,17175,8588,19865,DRV-0025,100,4.0,2240.87
SHP-008588,2026-04-11,Midwest Freight,SO-009933,CUST-0142,17176,8588,19866,DRV-0036,200,9.0,1497.18
SHP-000462,2026-04-12,ParcelPro,SO-000531,CUST-0148,923,462,1061,SYS-0003,100,2.0,789.98
SHP-000462,2026-04-12,ParcelPro,SO-000531,CUST-0148,924,462,1062,SYS-0014,300,4.0,847.06
SHP-001548,2026-04-12,ParcelPro,SO-001787,CUST-0140,3095,1548,3573,CTL-0039,300,13.0,1883.77
SHP-001548,2026-04-12,ParcelPro,SO-001787,CUST-0140,3096,1548,3574,DRV-0010,200,22.0,364.42
SHP-003014,2026-04-12,BlueLine Transport,SO-003486,CUST-0223,6027,3014,6971,AFT-0018,300,4.0,583.67
SHP-003014,2026-04-12,BlueLine Transport,SO-003486,CUST-0223,6028,3014,6972,AFT-0029,100,9.0,438.34
SHP-003587,2026-04-12,ParcelPro,SO-004147,CUST-0180,7173,3587,8293,AFT-0009,300,22.0,622.76
SHP-003587,2026-04-12,ParcelPro,SO-004147,CUST-0180,7174,3587,8294,AFT-0020,100,33.0,783.79
SHP-004157,2026-04-12,Roadstar Logistics,SO-004808,CUST-0137,8313,4157,9615,ACT-0060,200,2.0,218.01
SHP-004157,2026-04-12,Roadstar Logistics,SO-004808,CUST-0137,8314,4157,9616,AFT-0011,100,4.0,459.76
SHP-005241,2026-04-12,Roadstar Logistics,SO-006064,CUST-0129,10481,5241,12127,SYS-0026,300,13.0,1401.71
SHP-005241,2026-04-12,Roadstar Logistics,SO-006064,CUST-0129,10482,5241,12128,ACT-0007,100,22.0,2766.72
SHP-006139,2026-04-12,BlueLine Transport,SO-007102,CUST-0015,12277,6139,14203,DRV-0014,200,33.0,976.85
SHP-006139,2026-04-12,BlueLine Transport,SO-007102,CUST-0015,12278,6139,14204,DRV-0025,100,55.0,2240.87
SHP-006712,2026-04-12,ParcelPro,SO-007763,CUST-0212,13423,6712,15525,DRV-0005,100,4.0,1162.73
SHP-006712,2026-04-12,ParcelPro,SO-007763,CUST-0212,13424,6712,15526,DRV-0016,200,9.0,381.8
SHP-007282,2026-04-12,Roadstar Logistics,SO-008424,CUST-0169,14563,7282,16847,CTL-0036,300,22.0,3755.26
SHP-007282,2026-04-12,Roadstar Logistics,SO-008424,CUST-0169,14564,7282,16848,DRV-0007,100,33.0,1355.9
SHP-008178,2026-04-12,BlueLine Transport,SO-009462,CUST-0055,16355,8178,18923,AFT-0024,300,55.0,584.52
SHP-008178,2026-04-12,BlueLine Transport,SO-009462,CUST-0055,16356,8178,18924,AFT-0035,100,2.0,2292.51
SHP-000569,2026-04-13,ParcelPro,SO-000655,CUST-0096,1137,569,1309,AFT-0007,100,33.0,295.96
SHP-000569,2026-04-13,ParcelPro,SO-000655,CUST-0096,1138,569,1310,AFT-0018,300,55.0,583.67
SHP-001141,2026-04-13,Roadstar Logistics,SO-001316,CUST-0053,2281,1141,2631,ACT-0058,200,4.0,360.61
SHP-001141,2026-04-13,Roadstar Logistics,SO-001316,CUST-0053,2282,1141,2632,AFT-0009,300,9.0,622.76
SHP-001712,2026-04-13,Midwest Freight,SO-001977,CUST-0010,3423,1712,3953,ACT-0049,100,22.0,830.3
SHP-001712,2026-04-13,Midwest Freight,SO-001977,CUST-0010,3424,1712,3954,ACT-0060,200,33.0,218.01
SHP-002606,2026-04-13,ParcelPro,SO-003015,CUST-0136,5211,2606,6029,SYS-0007,100,55.0,900.07
SHP-002606,2026-04-13,ParcelPro,SO-003015,CUST-0136,5212,2606,6030,SYS-0018,300,2.0,631.4
SHP-003179,2026-04-13,Roadstar Logistics,SO-003676,CUST-0093,6357,3179,7351,DRV-0058,200,9.0,2026.68
SHP-003179,2026-04-13,Roadstar Logistics,SO-003676,CUST-0093,6358,3179,7352,SYS-0009,100,13.0,550.07
SHP-003693,2026-04-13,ParcelPro,SO-004271,CUST-0128,7385,3693,8541,DRV-0003,100,9.0,1969.66
SHP-003693,2026-04-13,ParcelPro,SO-004271,CUST-0128,7386,3693,8542,DRV-0014,200,13.0,976.85
SHP-004263,2026-04-13,Roadstar Logistics,SO-004932,CUST-0085,8525,4263,9863,CTL-0034,300,33.0,1946.56
SHP-004263,2026-04-13,Roadstar Logistics,SO-004932,CUST-0085,8526,4263,9864,DRV-0005,100,55.0,1162.73
SHP-005731,2026-04-13,ParcelPro,SO-006631,CUST-0168,11461,5731,13261,AFT-0013,100,13.0,2946.6
SHP-005731,2026-04-13,ParcelPro,SO-006631,CUST-0168,11462,5731,13262,AFT-0024,300,22.0,584.52
SHP-006303,2026-04-13,Roadstar Logistics,SO-007292,CUST-0125,12605,6303,14583,AFT-0004,100,55.0,2143.65
SHP-006303,2026-04-13,Roadstar Logistics,SO-007292,CUST-0125,12606,6303,14584,AFT-0015,300,2.0,1124.21
SHP-006874,2026-04-13,Midwest Freight,SO-007953,CUST-0082,13747,6874,15905,ACT-0055,100,9.0,2134.85
SHP-006874,2026-04-13,Midwest Freight,SO-007953,CUST-0082,13748,6874,15906,AFT-0006,300,13.0,5754.99
SHP-007388,2026-04-13,Roadstar Logistics,SO-008548,CUST-0117,14775,7388,17095,SYS-0030,300,9.0,3308.83
SHP-007388,2026-04-13,Roadstar Logistics,SO-008548,CUST-0117,14776,7388,17096,ACT-0011,100,13.0,416.59
SHP-007960,2026-04-13,Midwest Freight,SO-009209,CUST-0074,15919,7960,18417,SYS-0021,100,33.0,1935.92
SHP-007960,2026-04-13,Midwest Freight,SO-009209,CUST-0074,15920,7960,18418,ACT-0002,200,55.0,398.44
SHP-000735,2026-04-14,Midwest Freight,SO-000845,CUST-0206,1469,735,1689,DRV-0047,100,55.0,3735.12
SHP-000735,2026-04-14,Midwest Freight,SO-000845,CUST-0206,1470,735,1690,DRV-0058,200,2.0,2026.68
SHP-001304,2026-04-14,BlueLine Transport,SO-001506,CUST-0163,2607,1304,3011,DRV-0038,200,9.0,544.32
SHP-001304,2026-04-14,BlueLine Transport,SO-001506,CUST-0163,2608,1304,3012,DRV-0049,100,13.0,1199.79
SHP-002389,2026-04-14,BlueLine Transport,SO-002762,CUST-0155,4777,2389,5523,CTL-0014,300,33.0,376.32
SHP-002389,2026-04-14,BlueLine Transport,SO-002762,CUST-0155,4778,2389,5524,CTL-0025,300,55.0,1240.54
SHP-003858,2026-04-14,Midwest Freight,SO-004461,CUST-0238,7715,3858,8921,ACT-0053,100,13.0,457.71
SHP-003858,2026-04-14,Midwest Freight,SO-004461,CUST-0238,7716,3858,8922,AFT-0004,100,22.0,2143.65
SHP-004427,2026-04-14,BlueLine Transport,SO-005122,CUST-0195,8853,4427,10243,ACT-0044,200,55.0,191.13
SHP-004427,2026-04-14,BlueLine Transport,SO-005122,CUST-0195,8854,4427,10244,ACT-0055,100,2.0,2134.85
SHP-006981,2026-04-14,Midwest Freight,SO-008077,CUST-0030,13961,6981,16153,CTL-0029,300,2.0,746.13
SHP-006981,2026-04-14,Midwest Freight,SO-008077,CUST-0030,13962,6981,16154,CTL-0040,300,4.0,3693.39
SHP-000515,2026-04-15,Roadstar Logistics,SO-000592,CUST-0225,1029,515,1183,AFT-0054,300,33.0,278.7
SHP-000515,2026-04-15,Roadstar Logistics,SO-000592,CUST-0225,1030,515,1184,CTL-0005,300,55.0,1064.96
SHP-001411,2026-04-15,BlueLine Transport,SO-001630,CUST-0111,2821,1411,3259,ACT-0042,200,2.0,643.48
SHP-001411,2026-04-15,BlueLine Transport,SO-001630,CUST-0111,2822,1411,3260,ACT-0053,100,4.0,457.71
SHP-001984,2026-04-15,ParcelPro,SO-002291,CUST-0068,3967,1984,4581,ACT-0033,100,13.0,1322.16
SHP-001984,2026-04-15,ParcelPro,SO-002291,CUST-0068,3968,1984,4582,ACT-0044,200,22.0,191.13
SHP-002553,2026-04-15,Roadstar Logistics,SO-002952,CUST-0025,5105,2553,5903,ACT-0024,200,55.0,1998.42
SHP-002553,2026-04-15,Roadstar Logistics,SO-002952,CUST-0025,5106,2553,5904,ACT-0035,100,2.0,1963.86
SHP-003450,2026-04-15,BlueLine Transport,SO-003990,CUST-0151,6899,3450,7979,DRV-0042,200,4.0,409.54
SHP-003450,2026-04-15,BlueLine Transport,SO-003990,CUST-0151,6900,3450,7980,DRV-0053,100,9.0,2495.92
SHP-004022,2026-04-15,ParcelPro,SO-004651,CUST-0108,8043,4022,9301,DRV-0033,100,22.0,1124.9
SHP-004022,2026-04-15,ParcelPro,SO-004651,CUST-0108,8044,4022,9302,DRV-0044,200,33.0,219.04
SHP-004535,2026-04-15,BlueLine Transport,SO-005246,CUST-0143,9069,4535,10491,CTL-0018,300,22.0,685.06
SHP-004535,2026-04-15,BlueLine Transport,SO-005246,CUST-0143,9070,4535,10492,CTL-0029,300,33.0,746.13
SHP-005106,2026-04-15,ParcelPro,SO-005907,CUST-0100,10211,5106,11813,CTL-0009,300,2.0,1465.6
SHP-005106,2026-04-15,ParcelPro,SO-005907,CUST-0100,10212,5106,11814,CTL-0020,300,4.0,687.1
SHP-005677,2026-04-15,Roadstar Logistics,SO-006568,CUST-0057,11353,5677,13135,AFT-0060,300,13.0,381.82
SHP-005677,2026-04-15,Roadstar Logistics,SO-006568,CUST-0057,11354,5677,13136,CTL-0011,300,22.0,2846.92
SHP-006575,2026-04-15,BlueLine Transport,SO-007606,CUST-0183,13149,6575,15211,ACT-0048,200,33.0,383.41
SHP-006575,2026-04-15,BlueLine Transport,SO-007606,CUST-0183,13150,6575,15212,ACT-0059,100,55.0,860.8
SHP-007145,2026-04-15,ParcelPro,SO-008267,CUST-0140,14289,7145,16533,ACT-0039,100,4.0,759.88
SHP-007145,2026-04-15,ParcelPro,SO-008267,CUST-0140,14290,7145,16534,ACT-0050,200,9.0,1066.65
SHP-007717,2026-04-15,Roadstar Logistics,SO-008928,CUST-0097,15433,7717,17855,ACT-0030,200,22.0,443.77
SHP-007717,2026-04-15,Roadstar Logistics,SO-008928,CUST-0097,15434,7717,17856,ACT-0041,100,33.0,443.53
SHP-008231,2026-04-15,ParcelPro,SO-009523,CUST-0132,16461,8231,19045,SYS-0005,100,22.0,295.22
SHP-008231,2026-04-15,ParcelPro,SO-009523,CUST-0132,16462,8231,19046,SYS-0016,300,33.0,2022.21
SHP-000107,2026-04-16,Midwest Freight,SO-000121,CUST-0138,213,107,241,ACT-0013,100,13.0,371.79
SHP-000107,2026-04-16,Midwest Freight,SO-000121,CUST-0138,214,107,242,ACT-0024,200,22.0,1998.42
SHP-001006,2026-04-16,ParcelPro,SO-001159,CUST-0024,2011,1006,2317,DRV-0031,100,33.0,1392.98
SHP-001006,2026-04-16,ParcelPro,SO-001159,CUST-0024,2012,1006,2318,DRV-0042,200,55.0,409.54
SHP-001575,2026-04-16,Roadstar Logistics,SO-001820,CUST-0221,3149,1575,3639,DRV-0022,200,4.0,4199.01
SHP-001575,2026-04-16,Roadstar Logistics,SO-001820,CUST-0221,3150,1575,3640,DRV-0033,100,9.0,1124.9
SHP-002147,2026-04-16,Midwest Freight,SO-002481,CUST-0178,4293,2147,4961,DRV-0013,100,22.0,534.23
SHP-002147,2026-04-16,Midwest Freight,SO-002481,CUST-0178,4294,2147,4962,DRV-0024,200,33.0,1625.62
SHP-003233,2026-04-16,Midwest Freight,SO-003737,CUST-0170,6465,3233,7473,AFT-0049,100,2.0,719.94
SHP-003233,2026-04-16,Midwest Freight,SO-003737,CUST-0170,6466,3233,7474,AFT-0060,300,4.0,381.82
SHP-004129,2026-04-16,ParcelPro,SO-004775,CUST-0056,8257,4129,9549,ACT-0037,100,9.0,3791.36
SHP-004129,2026-04-16,ParcelPro,SO-004775,CUST-0056,8258,4129,9550,ACT-0048,200,13.0,383.41
SHP-004700,2026-04-16,Roadstar Logistics,SO-005436,CUST-0013,9399,4700,10871,ACT-0028,200,33.0,213.58
SHP-004700,2026-04-16,Roadstar Logistics,SO-005436,CUST-0013,9400,4700,10872,ACT-0039,100,55.0,759.88
SHP-005269,2026-04-16,Midwest Freight,SO-006097,CUST-0210,10537,5269,12193,ACT-0019,100,4.0,1249.06
SHP-005269,2026-04-16,Midwest Freight,SO-006097,CUST-0210,10538,5269,12194,ACT-0030,200,9.0,443.77
SHP-006168,2026-04-16,ParcelPro,SO-007135,CUST-0096,12335,6168,14269,DRV-0037,100,13.0,4469.48
SHP-006168,2026-04-16,ParcelPro,SO-007135,CUST-0096,12336,6168,14270,DRV-0048,200,22.0,916.05
SHP-007254,2026-04-16,ParcelPro,SO-008391,CUST-0088,14507,7254,16781,CTL-0013,300,55.0,269.64
SHP-007254,2026-04-16,ParcelPro,SO-008391,CUST-0088,14508,7254,16782,CTL-0024,300,2.0,782.21
SHP-007825,2026-04-16,Roadstar Logistics,SO-009052,CUST-0045,15649,7825,18103,CTL-0004,300,9.0,1388.28
SHP-007825,2026-04-16,Roadstar Logistics,SO-009052,CUST-0045,15650,7825,18104,CTL-0015,300,13.0,505.32
SHP-008397,2026-04-16,Midwest Freight,SO-009713,CUST-0002,16793,8397,19425,AFT-0055,100,33.0,281.39
SHP-008397,2026-04-16,Midwest Freight,SO-009713,CUST-0002,16794,8397,19426,CTL-0006,300,55.0,1608.4
SHP-002253,2026-04-17,Midwest Freight,SO-002605,CUST-0126,4505,2253,5209,ACT-0017,100,9.0,632.55
SHP-002253,2026-04-17,Midwest Freight,SO-002605,CUST-0126,4506,2253,5210,ACT-0028,200,13.0,213.58
SHP-002824,2026-04-17,BlueLine Transport,SO-003266,CUST-0083,5647,2824,6531,ACT-0008,200,33.0,227.79
SHP-002824,2026-04-17,BlueLine Transport,SO-003266,CUST-0083,5648,2824,6532,ACT-0019,100,55.0,1249.06
SHP-004290,2026-04-17,Midwest Freight,SO-004965,CUST-0166,8579,4290,9929,DRV-0017,100,13.0,777.04
SHP-004290,2026-04-17,Midwest Freight,SO-004965,CUST-0166,8580,4290,9930,DRV-0028,200,22.0,2358.69
SHP-004864,2026-04-17,BlueLine Transport,SO-005626,CUST-0123,9727,4864,11251,DRV-0008,200,55.0,260.06
SHP-004864,2026-04-17,BlueLine Transport,SO-005626,CUST-0123,9728,4864,11252,DRV-0019,100,2.0,1404.59
SHP-005377,2026-04-17,Midwest Freight,SO-006221,CUST-0158,10753,5377,12441,AFT-0053,100,55.0,484.99
SHP-005377,2026-04-17,Midwest Freight,SO-006221,CUST-0158,10754,5377,12442,CTL-0004,300,2.0,1388.28
SHP-005949,2026-04-17,BlueLine Transport,SO-006882,CUST-0115,11897,5949,13763,AFT-0044,100,9.0,1002.16
SHP-005949,2026-04-17,BlueLine Transport,SO-006882,CUST-0115,11898,5949,13764,AFT-0055,100,13.0,281.39
SHP-007418,2026-04-17,Midwest Freight,SO-008581,CUST-0198,14835,7418,17161,ACT-0023,100,2.0,2312.23
SHP-007418,2026-04-17,Midwest Freight,SO-008581,CUST-0198,14836,7418,17162,ACT-0034,200,4.0,338.7
SHP-007988,2026-04-17,BlueLine Transport,SO-009242,CUST-0155,15975,7988,18483,ACT-0014,200,13.0,544.47
SHP-007988,2026-04-17,BlueLine Transport,SO-009242,CUST-0155,15976,7988,18484,ACT-0025,100,22.0,2796.19
SHP-000381,2026-04-18,ParcelPro,SO-000435,CUST-0196,761,381,869,SYS-0027,100,9.0,1000.55
SHP-000381,2026-04-18,ParcelPro,SO-000435,CUST-0196,762,381,870,ACT-0008,200,13.0,227.79
SHP-000952,2026-04-18,Roadstar Logistics,SO-001096,CUST-0153,1903,952,2191,SYS-0018,300,33.0,631.4
SHP-000952,2026-04-18,Roadstar Logistics,SO-001096,CUST-0153,1904,952,2192,SYS-0029,100,55.0,1160.41
SHP-001848,2026-04-18,BlueLine Transport,SO-002134,CUST-0039,3695,1848,4267,DRV-0006,200,2.0,1777.77
SHP-001848,2026-04-18,BlueLine Transport,SO-002134,CUST-0039,3696,1848,4268,DRV-0017,100,4.0,777.04
SHP-002416,2026-04-18,ParcelPro,SO-002795,CUST-0236,4831,2416,5589,CTL-0037,300,13.0,4331.48
SHP-002416,2026-04-18,ParcelPro,SO-002795,CUST-0236,4832,2416,5590,DRV-0008,200,22.0,260.06
SHP-002988,2026-04-18,Roadstar Logistics,SO-003456,CUST-0193,5975,2988,6911,CTL-0028,300,55.0,2359.35
SHP-002988,2026-04-18,Roadstar Logistics,SO-003456,CUST-0193,5976,2988,6912,CTL-0039,300,2.0,1883.77
SHP-004075,2026-04-18,Roadstar Logistics,SO-004712,CUST-0185,8149,4075,9423,AFT-0024,300,9.0,584.52
SHP-004075,2026-04-18,Roadstar Logistics,SO-004712,CUST-0185,8150,4075,9424,AFT-0035,100,13.0,2292.51
SHP-004970,2026-04-18,BlueLine Transport,SO-005750,CUST-0071,9939,4970,11499,ACT-0012,200,22.0,310.47
SHP-004970,2026-04-18,BlueLine Transport,SO-005750,CUST-0071,9940,4970,11500,ACT-0023,100,33.0,2312.23
SHP-005541,2026-04-18,ParcelPro,SO-006411,CUST-0028,11081,5541,12821,ACT-0003,100,2.0,1998.31
SHP-005541,2026-04-18,ParcelPro,SO-006411,CUST-0028,11082,5541,12822,ACT-0014,200,4.0,544.47
