order_number,customer_id,promised_ship_date,id,sales_order_id,line_number,item_id,site_code,order_quantity,shipped_quantity,unit_price,discount_percent,standard_unit_cost,status
SO-001414,CUST-0039,2026-08-22,2828,1414,20,AFT-0047,100,9.0,0.0,2784.07,0.0,1876.46,Open
SO-002075,CUST-0236,2026-08-22,4149,2075,10,AFT-0027,300,22.0,0.0,514.2,0.0,328.06,Open
SO-002075,CUST-0236,2026-08-22,4150,2075,20,AFT-0038,100,33.0,0.0,2171.85,0.02,1359.58,Open
SO-005691,CUST-0028,2026-08-22,11381,5691,10,DRV-0023,100,4.0,0.0,2200.53,0.02,1456.75,Open
SO-005691,CUST-0028,2026-08-22,11382,5691,20,DRV-0034,200,9.0,0.0,652.29,0.035,423.99,Open
SO-006352,CUST-0225,2026-08-22,12703,6352,10,DRV-0014,200,22.0,0.0,1590.96,0.035,976.85,Open
SO-006352,CUST-0225,2026-08-22,12704,6352,20,DRV-0025,100,33.0,0.0,3156.15,0.05,2240.87,Open
SO-007390,CUST-0111,2026-08-22,14779,7390,10,AFT-0042,300,55.0,0.0,436.2,0.0,299.23,Open
SO-007390,CUST-0111,2026-08-22,14780,7390,20,AFT-0053,100,2.0,0.0,719.57,0.02,484.99,Open
SO-009968,CUST-0017,2026-08-22,19935,9968,10,ACT-0020,200,4.0,0.0,981.5,0.05,626.2,Open
SO-009968,CUST-0017,2026-08-22,19936,9968,20,ACT-0031,100,9.0,0.0,4030.43,0.0,2523.05,Open
SO-000943,CUST-0192,2026-08-23,1885,943,10,SYS-0025,100,55.0,0.0,853.09,0.05,523.8,Open
SO-000943,CUST-0192,2026-08-23,1886,943,20,ACT-0006,200,2.0,0.0,734.31,0.0,521.36,Open
SO-003521,CUST-0098,2026-08-23,7041,3521,10,DRV-0003,100,4.0,0.0,2922.34,0.02,1969.66,Open
SO-003521,CUST-0098,2026-08-23,7042,3521,20,DRV-0014,200,9.0,0.0,1475.6,0.035,976.85,Open
SO-004559,CUST-0224,2026-08-23,9117,4559,10,AFT-0031,100,13.0,0.0,486.14,0.0,310.16,Open
SO-004559,CUST-0224,2026-08-23,9118,4559,20,AFT-0042,300,22.0,0.0,478.0,0.0,299.23,Open
SO-005220,CUST-0181,2026-08-23,10439,5220,10,AFT-0022,100,55.0,0.0,322.87,0.0,225.36,Open
SO-005220,CUST-0181,2026-08-23,10440,5220,20,AFT-0033,300,2.0,0.0,1454.34,0.02,997.68,Open
SO-008836,CUST-0213,2026-08-23,17671,8836,10,DRV-0018,200,13.0,0.0,2392.08,0.02,1468.74,Open
SO-008836,CUST-0213,2026-08-23,17672,8836,20,DRV-0029,100,22.0,0.0,2277.68,0.035,1617.15,Open
SO-009497,CUST-0170,2026-08-23,18993,9497,10,DRV-0009,100,55.0,0.0,452.24,0.035,304.81,Open
SO-009497,CUST-0170,2026-08-23,18994,9497,20,DRV-0020,200,2.0,0.0,1445.32,0.05,956.8,Open
SO-002389,CUST-0054,2026-08-24,4777,2389,10,AFT-0011,100,13.0,0.0,707.32,0.0,459.76,Open
SO-002389,CUST-0054,2026-08-24,4778,2389,20,AFT-0022,100,22.0,0.0,353.23,0.0,225.36,Open
SO-003050,CUST-0011,2026-08-24,6099,3050,10,AFT-0002,100,55.0,0.0,2303.08,0.0,1635.19,Open
SO-003050,CUST-0011,2026-08-24,6100,3050,20,AFT-0013,100,2.0,0.0,4221.49,0.02,2946.6,Open
SO-006666,CUST-0043,2026-08-24,13331,6666,10,CTL-0038,300,13.0,0.0,2600.58,0.02,1627.96,Open
SO-006666,CUST-0043,2026-08-24,13332,6666,20,DRV-0009,100,22.0,0.0,496.43,0.035,304.81,Open
SO-008365,CUST-0126,2026-08-24,16729,8365,10,AFT-0017,100,4.0,0.0,2624.45,0.0,1705.89,Open
SO-008365,CUST-0126,2026-08-24,16730,8365,20,AFT-0028,100,9.0,0.0,548.21,0.02,349.76,Open
SO-000219,CUST-0124,2026-08-25,437,219,10,ACT-0051,100,13.0,0.0,6873.56,0.0,4550.3,Open
SO-000219,CUST-0124,2026-08-25,438,219,20,AFT-0002,100,22.0,0.0,2515.68,0.0,1635.19,Open
SO-000880,CUST-0081,2026-08-25,1759,880,10,ACT-0042,200,55.0,0.0,1048.01,0.0,643.48,Open
SO-000880,CUST-0081,2026-08-25,1760,880,20,ACT-0053,100,2.0,0.0,644.66,0.02,457.71,Open
SO-001918,CUST-0207,2026-08-25,3835,1918,10,DRV-0060,200,4.0,0.0,544.85,0.05,373.77,Open
SO-001918,CUST-0207,2026-08-25,3836,1918,20,SYS-0011,100,9.0,0.0,1514.08,0.0,1020.49,Open
SO-004496,CUST-0113,2026-08-25,8991,4496,10,CTL-0018,300,13.0,0.0,1073.76,0.02,685.06,Open
SO-004496,CUST-0113,2026-08-25,8992,4496,20,CTL-0029,300,22.0,0.0,1191.9,0.035,746.13,Open
SO-005534,CUST-0239,2026-08-25,11067,5534,10,AFT-0006,300,33.0,0.0,8105.62,0.0,5754.99,Open
SO-005534,CUST-0239,2026-08-25,11068,5534,20,AFT-0017,100,55.0,0.0,2443.97,0.0,1705.89,Open
SO-006195,CUST-0196,2026-08-25,12389,6195,10,ACT-0057,100,4.0,0.0,3959.98,0.0,2621.51,Open
SO-006195,CUST-0196,2026-08-25,12390,6195,20,AFT-0008,100,9.0,0.0,372.78,0.02,242.31,Open
SO-009811,CUST-0228,2026-08-25,19621,9811,10,CTL-0033,300,33.0,0.0,5359.4,0.02,3676.55,Open
SO-009811,CUST-0228,2026-08-25,19622,9811,20,DRV-0004,200,55.0,0.0,1136.87,0.035,766.25,Open
SO-003364,CUST-0069,2026-08-26,6727,3364,10,ACT-0046,200,33.0,0.0,885.0,0.0,543.39,Open
SO-003364,CUST-0069,2026-08-26,6728,3364,20,ACT-0057,100,55.0,0.0,3692.27,0.0,2621.51,Open
SO-004025,CUST-0026,2026-08-26,8049,4025,10,ACT-0037,100,4.0,0.0,5625.16,0.0,3791.36,Open
SO-004025,CUST-0026,2026-08-26,8050,4025,20,ACT-0048,200,9.0,0.0,579.17,0.02,383.41,Open
SO-005063,CUST-0152,2026-08-26,10125,5063,10,DRV-0055,100,13.0,0.0,8464.62,0.05,5400.43,Open
SO-005063,CUST-0152,2026-08-26,10126,5063,20,SYS-0006,300,22.0,0.0,697.46,0.0,436.61,Open
SO-007641,CUST-0058,2026-08-26,15281,7641,10,CTL-0013,300,33.0,0.0,386.3,0.02,269.64,Open
SO-007641,CUST-0058,2026-08-26,15282,7641,20,CTL-0024,300,55.0,0.0,1140.25,0.035,782.21,Open
SO-008679,CUST-0184,2026-08-26,17357,8679,10,AFT-0001,100,2.0,0.0,2606.03,0.0,1725.19,Open
SO-008679,CUST-0184,2026-08-26,17358,8679,20,AFT-0012,300,4.0,0.0,1545.37,0.0,1004.49,Open
SO-009340,CUST-0141,2026-08-26,18679,9340,10,ACT-0052,200,13.0,0.0,1053.03,0.0,646.56,Open
SO-009340,CUST-0141,2026-08-26,18680,9340,20,AFT-0003,300,22.0,0.0,6357.8,0.02,4514.04,Open
SO-001194,CUST-0139,2026-08-27,2387,1194,10,ACT-0026,200,33.0,0.0,2642.43,0.0,1654.16,Open
SO-001194,CUST-0139,2026-08-27,2388,1194,20,ACT-0037,100,55.0,0.0,6174.85,0.0,3791.36,Open
SO-002893,CUST-0222,2026-08-27,5785,2893,10,DRV-0035,100,13.0,0.0,1390.95,0.05,904.12,Open
SO-002893,CUST-0222,2026-08-27,5786,2893,20,DRV-0046,200,22.0,0.0,1375.11,0.0,877.32,Open
SO-006509,CUST-0014,2026-08-27,13017,6509,10,ACT-0041,100,2.0,0.0,658.06,0.0,443.53,Open
SO-006509,CUST-0014,2026-08-27,13018,6509,20,ACT-0052,200,4.0,0.0,976.68,0.0,646.56,Open
SO-007170,CUST-0211,2026-08-27,14339,7170,10,ACT-0032,200,13.0,0.0,371.69,0.0,232.68,Open
SO-007170,CUST-0211,2026-08-27,14340,7170,20,ACT-0043,100,22.0,0.0,813.93,0.02,499.75,Open
SO-000062,CUST-0095,2026-08-28,123,62,10,DRV-0024,200,2.0,0.0,2289.61,0.035,1625.62,Open
SO-000062,CUST-0095,2026-08-28,124,62,20,DRV-0035,100,4.0,0.0,1295.3,0.05,904.12,Open
SO-000723,CUST-0052,2026-08-28,1445,723,10,DRV-0015,100,13.0,0.0,1863.64,0.05,1233.73,Open
SO-000723,CUST-0052,2026-08-28,1446,723,20,DRV-0026,200,22.0,0.0,982.74,0.0,638.78,Open
SO-004339,CUST-0084,2026-08-28,8677,4339,10,ACT-0021,100,2.0,0.0,1352.94,0.0,928.12,Open
SO-004339,CUST-0084,2026-08-28,8678,4339,20,ACT-0032,200,4.0,0.0,345.22,0.0,232.68,Open
SO-005000,CUST-0041,2026-08-28,9999,5000,10,ACT-0012,200,13.0,0.0,486.63,0.0,310.47,Open
SO-005000,CUST-0041,2026-08-28,10000,5000,20,ACT-0023,100,22.0,0.0,3693.66,0.02,2312.23,Open
SO-006038,CUST-0167,2026-08-28,12075,6038,10,DRV-0030,200,33.0,0.0,630.61,0.05,447.73,Open
SO-006038,CUST-0167,2026-08-28,12076,6038,20,DRV-0041,100,55.0,0.0,388.91,0.0,271.46,Open
SO-008616,CUST-0073,2026-08-28,17231,8616,10,AFT-0048,300,2.0,0.0,3918.72,0.02,2594.19,Open
SO-008616,CUST-0073,2026-08-28,17232,8616,20,AFT-0059,100,4.0,0.0,415.52,0.035,270.09,Open
SO-009654,CUST-0199,2026-08-28,19307,9654,10,ACT-0036,200,9.0,0.0,330.96,0.0,207.18,Open
SO-009654,CUST-0199,2026-08-28,19308,9654,20,ACT-0047,100,13.0,0.0,1248.01,0.0,766.28,Open
SO-002169,CUST-0154,2026-08-29,4337,2169,10,ACT-0001,100,2.0,0.0,3402.79,0.0,2375.15,Open
SO-002169,CUST-0154,2026-08-29,4338,2169,20,ACT-0012,200,4.0,0.0,452.58,0.0,310.47,Open
SO-003207,CUST-0040,2026-08-29,6413,3207,10,DRV-0019,100,9.0,0.0,2121.74,0.035,1404.59,Open
SO-003207,CUST-0040,2026-08-29,6414,3207,20,DRV-0030,200,13.0,0.0,688.82,0.05,447.73,Open
SO-003868,CUST-0237,2026-08-29,7735,3868,10,DRV-0010,200,33.0,0.0,593.52,0.05,364.42,Open
SO-003868,CUST-0237,2026-08-29,7736,3868,20,DRV-0021,100,55.0,0.0,1445.13,0.0,1026.04,Open
SO-006823,CUST-0072,2026-08-29,13645,6823,10,ACT-0025,100,55.0,0.0,4076.08,0.05,2796.19,Open
SO-006823,CUST-0072,2026-08-29,13646,6823,20,ACT-0036,200,2.0,0.0,307.39,0.0,207.18,Open
SO-007484,CUST-0029,2026-08-29,14967,7484,10,ACT-0016,200,9.0,0.0,340.5,0.0,217.24,Open
SO-007484,CUST-0029,2026-08-29,14968,7484,20,ACT-0027,100,13.0,0.0,4437.36,0.0,2777.79,Open
SO-008145,CUST-0226,2026-08-29,16289,8145,10,ACT-0007,100,33.0,0.0,3963.78,0.0,2766.72,Open
SO-008145,CUST-0226,2026-08-29,16290,8145,20,ACT-0018,200,55.0,0.0,1536.24,0.02,1053.86,Open
SO-001037,CUST-0110,2026-08-30,2073,1037,10,CTL-0039,300,9.0,0.0,2794.91,0.035,1883.77,Open
SO-001037,CUST-0110,2026-08-30,2074,1037,20,DRV-0010,200,13.0,0.0,550.48,0.05,364.42,Open
SO-001698,CUST-0067,2026-08-30,3395,1698,10,CTL-0030,300,33.0,0.0,4678.18,0.05,2928.54,Open
SO-001698,CUST-0067,2026-08-30,3396,1698,20,DRV-0001,100,55.0,0.0,1755.68,0.0,1077.99,Open
SO-005314,CUST-0099,2026-08-30,10627,5314,10,SYS-0026,300,9.0,0.0,2156.48,0.0,1401.71,Open
SO-005314,CUST-0099,2026-08-30,10628,5314,20,ACT-0007,100,13.0,0.0,4336.55,0.0,2766.72,Open
SO-000566,CUST-0023,2026-08-31,1131,566,10,ACT-0058,200,2.0,0.0,507.9,0.02,360.61,Open
SO-000566,CUST-0023,2026-08-31,1132,566,20,AFT-0009,300,4.0,0.0,892.21,0.035,622.76,Open
SO-003144,CUST-0169,2026-08-31,6287,3144,10,SYS-0006,300,9.0,0.0,659.53,0.0,436.61,Open
SO-003144,CUST-0169,2026-08-31,6288,3144,20,SYS-0017,100,13.0,0.0,4415.6,0.0,2870.14,Open
SO-004182,CUST-0055,2026-08-31,8363,4182,10,CTL-0034,300,22.0,0.0,3109.52,0.035,1946.56,Open
SO-004182,CUST-0055,2026-08-31,8364,4182,20,DRV-0005,100,33.0,0.0,1893.7,0.05,1162.73,Open
SO-004843,CUST-0012,2026-08-31,9685,4843,10,CTL-0025,300,2.0,0.0,1808.37,0.05,1240.54,Open
SO-004843,CUST-0012,2026-08-31,9686,4843,20,CTL-0036,300,4.0,0.0,5571.6,0.0,3755.26,Open
SO-007798,CUST-0087,2026-08-31,15595,7798,10,SYS-0030,300,4.0,0.0,5090.51,0.05,3308.83,Open
SO-007798,CUST-0087,2026-08-31,15596,7798,20,ACT-0011,100,9.0,0.0,652.96,0.0,416.59,Open
SO-008459,CUST-0044,2026-08-31,16917,8459,10,SYS-0021,100,22.0,0.0,2726.65,0.0,1935.92,Open
SO-008459,CUST-0044,2026-08-31,16918,8459,20,ACT-0002,200,33.0,0.0,570.83,0.0,398.44,Open
SO-002012,CUST-0125,2026-09-01,4023,2012,10,CTL-0014,300,22.0,0.0,589.84,0.035,376.32,Open
SO-002012,CUST-0125,2026-09-01,4024,2012,20,CTL-0025,300,33.0,0.0,1981.69,0.05,1240.54,Open
SO-002673,CUST-0082,2026-09-01,5345,2673,10,CTL-0005,300,2.0,0.0,1525.73,0.05,1064.96,Open
SO-002673,CUST-0082,2026-09-01,5346,2673,20,CTL-0016,300,4.0,0.0,398.03,0.0,273.05,Open
SO-006289,CUST-0114,2026-09-01,12577,6289,10,SYS-0001,100,22.0,0.0,788.73,0.0,484.28,Open
SO-006289,CUST-0114,2026-09-01,12578,6289,20,SYS-0012,300,33.0,0.0,766.76,0.0,544.4,Open
SO-007327,CUST-0240,2026-09-01,14653,7327,10,CTL-0029,300,55.0,0.0,1087.65,0.035,746.13,Open
SO-007327,CUST-0240,2026-09-01,14654,7327,20,CTL-0040,300,2.0,0.0,5479.81,0.05,3693.39,Open
SO-005157,CUST-0070,2026-09-02,10313,5157,10,CTL-0009,300,55.0,0.0,2099.71,0.035,1465.6,Open
SO-005157,CUST-0070,2026-09-02,10314,5157,20,CTL-0020,300,2.0,0.0,1001.6,0.05,687.1,Open
SO-008773,CUST-0102,2026-09-02,17545,8773,10,SYS-0005,100,13.0,0.0,480.81,0.05,295.22,Open
SO-008773,CUST-0102,2026-09-02,17546,8773,20,SYS-0016,300,22.0,0.0,2848.18,0.0,2022.21,Open
SO-009434,CUST-0059,2026-09-02,18867,9434,10,DRV-0056,200,55.0,0.0,4440.89,0.0,2993.16,Open
SO-009434,CUST-0059,2026-09-02,18868,9434,20,SYS-0007,100,2.0,0.0,1359.62,0.0,900.07,Open
SO-002987,CUST-0140,2026-09-03,5973,2987,10,AFT-0049,100,55.0,0.0,1014.0,0.035,719.94,Open
SO-002987,CUST-0140,2026-09-03,5974,2987,20,AFT-0060,300,2.0,0.0,547.02,0.05,381.82,Open
SO-007264,CUST-0129,2026-09-03,14527,7264,10,DRV-0036,200,55.0,0.0,2182.48,0.0,1497.18,Open
SO-007264,CUST-0129,2026-09-03,14528,7264,20,DRV-0047,100,2.0,0.0,5541.72,0.0,3735.12,Open
SO-008302,CUST-0015,2026-09-03,16603,8302,10,CTL-0004,300,4.0,0.0,2135.82,0.035,1388.28,Open
SO-008302,CUST-0015,2026-09-03,16604,8302,20,CTL-0015,300,9.0,0.0,792.04,0.05,505.32,Open
SO-000817,CUST-0210,2026-09-04,1633,817,10,AFT-0029,100,55.0,0.0,713.91,0.035,438.34,Open
SO-000817,CUST-0210,2026-09-04,1634,817,20,AFT-0040,100,2.0,0.0,799.23,0.05,567.45,Open
SO-001855,CUST-0096,2026-09-04,3709,1855,10,ACT-0017,100,4.0,0.0,922.08,0.0,632.55,Open
SO-001855,CUST-0096,2026-09-04,3710,1855,20,ACT-0028,200,9.0,0.0,316.88,0.02,213.58,Open
SO-005471,CUST-0128,2026-09-04,10941,5471,10,AFT-0053,100,33.0,0.0,683.08,0.02,484.99,Open
SO-005471,CUST-0128,2026-09-04,10942,5471,20,CTL-0004,300,55.0,0.0,1988.94,0.035,1388.28,Open
SO-006132,CUST-0085,2026-09-04,12263,6132,10,AFT-0044,100,4.0,0.0,1513.84,0.035,1002.16,Open
SO-006132,CUST-0085,2026-09-04,12264,6132,20,AFT-0055,100,9.0,0.0,432.91,0.05,281.39,Open
SO-009748,CUST-0117,2026-09-04,19495,9748,10,DRV-0040,200,33.0,0.0,319.2,0.05,218.97,Open
SO-009748,CUST-0117,2026-09-04,19496,9748,20,DRV-0051,100,55.0,0.0,4692.83,0.0,3162.97,Open
SO-003962,CUST-0155,2026-09-05,7923,3962,10,AFT-0024,300,4.0,0.0,867.24,0.035,584.52,Open
SO-003962,CUST-0155,2026-09-05,7924,3962,20,AFT-0035,100,9.0,0.0,3463.01,0.05,2292.51,Open
SO-009277,CUST-0030,2026-09-05,18553,9277,10,AFT-0039,300,13.0,0.0,13930.62,0.035,8553.4,Open
SO-009277,CUST-0030,2026-09-05,18554,9277,20,AFT-0050,100,22.0,0.0,3480.72,0.05,2471.31,Open
SO-001792,CUST-0225,2026-09-06,3583,1792,10,AFT-0004,100,4.0,0.0,3124.85,0.035,2143.65,Open
SO-001792,CUST-0225,2026-09-06,3584,1792,20,AFT-0015,300,9.0,0.0,1667.97,0.05,1124.21,Open
SO-002830,CUST-0111,2026-09-06,5659,2830,10,SYS-0022,300,13.0,0.0,7638.77,0.0,4965.2,Open
SO-002830,CUST-0111,2026-09-06,5660,2830,20,ACT-0003,100,22.0,0.0,3132.15,0.02,1998.31,Open
SO-006446,CUST-0143,2026-09-06,12891,6446,10,AFT-0028,100,2.0,0.0,518.93,0.02,349.76,Open
SO-006446,CUST-0143,2026-09-06,12892,6446,20,AFT-0039,300,4.0,0.0,12920.54,0.035,8553.4,Open
SO-007107,CUST-0100,2026-09-06,14213,7107,10,AFT-0019,100,13.0,0.0,1229.55,0.035,769.7,Open
SO-007107,CUST-0100,2026-09-06,14214,7107,20,AFT-0030,300,22.0,0.0,557.04,0.05,342.02,Open
SO-000660,CUST-0181,2026-09-07,1319,660,10,SYS-0002,300,13.0,0.0,1848.49,0.0,1223.7,Open
SO-000660,CUST-0181,2026-09-07,1320,660,20,SYS-0013,100,22.0,0.0,1341.2,0.02,871.78,Open
SO-004937,CUST-0170,2026-09-07,9873,4937,10,ACT-0059,100,13.0,0.0,1349.22,0.035,860.8,Open
SO-004937,CUST-0170,2026-09-07,9874,4937,20,AFT-0010,100,22.0,0.0,354.36,0.05,221.83,Open
SO-005975,CUST-0056,2026-09-07,11949,5975,10,SYS-0017,100,33.0,0.0,4042.45,0.0,2870.14,Open
SO-005975,CUST-0056,2026-09-07,11950,5975,20,SYS-0028,300,55.0,0.0,3027.44,0.02,2113.15,Open
SO-009591,CUST-0088,2026-09-07,19181,9591,10,AFT-0023,100,9.0,0.0,436.39,0.02,273.18,Open
SO-009591,CUST-0088,2026-09-07,19182,9591,20,AFT-0034,100,13.0,0.0,816.21,0.035,501.15,Open
SO-003805,CUST-0126,2026-09-08,7609,3805,10,DRV-0057,100,33.0,0.0,6303.22,0.0,3870.18,Open
SO-003805,CUST-0126,2026-09-08,7610,3805,20,SYS-0008,300,55.0,0.0,307.04,0.02,218.0,Open
SO-007421,CUST-0158,2026-09-08,14841,7421,10,AFT-0003,300,9.0,0.0,7075.3,0.02,4514.04,Open
SO-007421,CUST-0158,2026-09-08,14842,7421,20,AFT-0014,100,13.0,0.0,1495.21,0.035,936.0,Open
SO-008082,CUST-0115,2026-09-08,16163,8082,10,ACT-0054,200,33.0,0.0,5479.34,0.035,3824.58,Open
SO-008082,CUST-0115,2026-09-08,16164,8082,20,AFT-0005,100,55.0,0.0,3403.67,0.05,2334.92,Open
SO-000974,CUST-0239,2026-09-09,1947,974,10,DRV-0046,200,9.0,0.0,1301.66,0.0,877.32,Open
SO-000974,CUST-0239,2026-09-09,1948,974,20,DRV-0057,100,13.0,0.0,5846.19,0.0,3870.18,Open
SO-001635,CUST-0196,2026-09-09,3269,1635,10,DRV-0037,100,33.0,0.0,7139.74,0.0,4469.48,Open
SO-001635,CUST-0196,2026-09-09,3270,1635,20,DRV-0048,200,55.0,0.0,1491.94,0.02,916.05,Open
SO-005912,CUST-0185,2026-09-09,11823,5912,10,ACT-0034,200,33.0,0.0,477.04,0.035,338.7,Open
SO-005912,CUST-0185,2026-09-09,11824,5912,20,ACT-0045,100,55.0,0.0,446.96,0.05,311.98,Open
SO-006950,CUST-0071,2026-09-09,13899,6950,10,DRV-0052,200,2.0,0.0,1926.01,0.0,1298.13,Open
SO-006950,CUST-0071,2026-09-09,13900,6950,20,SYS-0003,100,4.0,0.0,1193.32,0.02,789.98,Open
SO-000503,CUST-0152,2026-09-10,1005,503,10,AFT-0045,300,2.0,0.0,1794.11,0.05,1273.82,Open
SO-000503,CUST-0152,2026-09-10,1006,503,20,AFT-0056,100,4.0,0.0,553.15,0.0,386.1,Open
SO-004119,CUST-0184,2026-09-10,8237,4119,10,DRV-0041,100,22.0,0.0,433.64,0.0,271.46,Open
SO-004119,CUST-0184,2026-09-10,8238,4119,20,DRV-0052,200,33.0,0.0,2114.22,0.0,1298.13,Open
SO-004780,CUST-0141,2026-09-10,9559,4780,10,DRV-0032,200,2.0,0.0,354.04,0.0,242.87,Open
SO-004780,CUST-0141,2026-09-10,9560,4780,20,DRV-0043,100,4.0,0.0,863.03,0.02,581.68,Open
SO-008396,CUST-0173,2026-09-10,16791,8396,10,ACT-0038,200,22.0,0.0,595.75,0.02,422.98,Open
SO-008396,CUST-0173,2026-09-10,16792,8396,20,ACT-0049,100,33.0,0.0,1189.54,0.035,830.3,Open
SO-009057,CUST-0130,2026-09-10,18113,9057,10,ACT-0029,100,2.0,0.0,1394.65,0.035,923.26,Open
SO-009057,CUST-0130,2026-09-10,18114,9057,20,ACT-0040,200,4.0,0.0,307.42,0.05,199.82,Open
SO-001949,CUST-0014,2026-09-11,3897,1949,10,DRV-0021,100,22.0,0.0,1608.21,0.0,1026.04,Open
SO-001949,CUST-0014,2026-09-11,3898,1949,20,DRV-0032,200,33.0,0.0,387.97,0.0,242.87,Open
SO-002610,CUST-0211,2026-09-11,5219,2610,10,DRV-0012,200,2.0,0.0,338.48,0.0,236.26,Open
SO-002610,CUST-0211,2026-09-11,5220,2610,20,DRV-0023,100,4.0,0.0,2123.54,0.02,1456.75,Open
SO-000440,CUST-0041,2026-09-12,879,440,10,CTL-0032,300,2.0,0.0,2743.58,0.0,1947.94,Open
SO-000440,CUST-0041,2026-09-12,880,440,20,DRV-0003,100,4.0,0.0,2821.86,0.02,1969.66,Open
SO-001478,CUST-0167,2026-09-12,2955,1478,10,AFT-0020,100,9.0,0.0,1162.89,0.05,783.79,Open
SO-001478,CUST-0167,2026-09-12,2956,1478,20,AFT-0031,100,13.0,0.0,468.52,0.0,310.16,Open
SO-005094,CUST-0199,2026-09-12,10187,5094,10,DRV-0016,200,55.0,0.0,546.99,0.0,381.8,Open
SO-005094,CUST-0199,2026-09-12,10188,5094,20,DRV-0027,100,2.0,0.0,1703.72,0.0,1168.75,Open
SO-005755,CUST-0156,2026-09-12,11509,5755,10,DRV-0007,100,9.0,0.0,2086.0,0.0,1355.9,Open
SO-005755,CUST-0156,2026-09-12,11510,5755,20,DRV-0018,200,13.0,0.0,2302.1,0.02,1468.74,Open
SO-009371,CUST-0188,2026-09-12,18741,9371,10,ACT-0013,100,55.0,0.0,551.62,0.02,371.79,Open
SO-009371,CUST-0188,2026-09-12,18742,9371,20,ACT-0024,200,2.0,0.0,3018.76,0.035,1998.42,Open
SO-002924,CUST-0029,2026-09-13,5847,2924,10,CTL-0036,300,55.0,0.0,5289.1,0.0,3755.26,Open
SO-002924,CUST-0029,2026-09-13,5848,2924,20,DRV-0007,100,2.0,0.0,1942.55,0.0,1355.9,Open
SO-003585,CUST-0226,2026-09-13,7169,3585,10,CTL-0027,300,9.0,0.0,1589.38,0.0,1052.17,Open
SO-003585,CUST-0226,2026-09-13,7170,3585,20,CTL-0038,300,13.0,0.0,2504.55,0.02,1627.96,Open
SO-008239,CUST-0144,2026-09-13,16477,8239,10,DRV-0011,100,4.0,0.0,1266.74,0.0,823.38,Open
SO-008239,CUST-0144,2026-09-13,16478,8239,20,DRV-0022,200,9.0,0.0,6581.52,0.0,4199.01,Open
SO-006069,CUST-0214,2026-09-14,12137,6069,10,CTL-0031,300,4.0,0.0,2952.21,0.0,1954.36,Open
SO-006069,CUST-0214,2026-09-14,12138,6069,20,DRV-0002,200,9.0,0.0,3493.57,0.0,2270.82,Open
SO-000283,CUST-0012,2026-09-15,565,283,10,ACT-0035,100,22.0,0.0,3021.32,0.05,1963.86,Open
SO-000283,CUST-0012,2026-09-15,566,283,20,ACT-0046,200,33.0,0.0,851.71,0.0,543.39,Open
SO-003899,CUST-0044,2026-09-15,7797,3899,10,CTL-0011,300,4.0,0.0,4223.92,0.0,2846.92,Open
SO-003899,CUST-0044,2026-09-15,7798,3899,20,CTL-0022,300,9.0,0.0,3127.07,0.0,2070.12,Open
SO-009214,CUST-0159,2026-09-15,18427,9214,10,CTL-0026,300,13.0,0.0,1700.93,0.0,1044.37,Open
SO-009214,CUST-0159,2026-09-15,18428,9214,20,CTL-0037,300,22.0,0.0,6100.68,0.0,4331.48,Open
SO-002767,CUST-0240,2026-09-16,5533,2767,10,ACT-0039,100,13.0,0.0,1169.05,0.035,759.88,Open
SO-002767,CUST-0240,2026-09-16,5534,2767,20,ACT-0050,200,22.0,0.0,1671.87,0.05,1066.65,Open
SO-007044,CUST-0229,2026-09-16,14087,7044,10,CTL-0006,300,13.0,0.0,2569.33,0.0,1608.4,Open
SO-007044,CUST-0229,2026-09-16,14088,7044,20,CTL-0017,300,22.0,0.0,401.07,0.0,246.26,Open
SO-000597,CUST-0070,2026-09-17,1193,597,10,ACT-0019,100,13.0,0.0,1886.8,0.035,1249.06,Open
SO-000597,CUST-0070,2026-09-17,1194,597,20,ACT-0030,200,22.0,0.0,682.72,0.05,443.77,Open
SO-004874,CUST-0059,2026-09-17,9747,4874,10,AFT-0046,100,13.0,0.0,1040.99,0.0,664.15,Open
SO-004874,CUST-0059,2026-09-17,9748,4874,20,AFT-0057,300,22.0,0.0,988.18,0.0,618.6,Open
SO-003742,CUST-0015,2026-09-18,7483,3742,10,ACT-0014,200,33.0,0.0,886.76,0.035,544.47,Open
SO-003742,CUST-0015,2026-09-18,7484,3742,20,ACT-0025,100,55.0,0.0,3938.3,0.05,2796.19,Open
SO-008019,CUST-0004,2026-09-18,16037,8019,10,AFT-0041,100,33.0,0.0,1666.22,0.0,1163.02,Open
SO-008019,CUST-0004,2026-09-18,16038,8019,20,AFT-0052,100,55.0,0.0,460.09,0.0,315.62,Open
SO-001572,CUST-0085,2026-09-19,3143,1572,10,SYS-0024,300,33.0,0.0,9174.82,0.035,5743.44,Open
SO-001572,CUST-0085,2026-09-19,3144,1572,20,ACT-0005,100,55.0,0.0,1285.29,0.05,789.17,Open
SO-005849,CUST-0074,2026-09-19,11697,5849,10,AFT-0021,300,33.0,0.0,556.66,0.0,395.23,Open
SO-005849,CUST-0074,2026-09-19,11698,5849,20,AFT-0032,100,55.0,0.0,952.85,0.0,665.09,Open
SO-006887,CUST-0200,2026-09-19,13773,6887,10,ACT-0009,100,2.0,0.0,540.19,0.035,364.09,Open
