id,receipt_number,po_id,receipt_date,site_code,status,item_id,quantity,unit_price,standard_unit_cost,quality_status
9941,RCV-0009941,10938,2026-04-09,300,Received,RM-0149,148.4109,31.39,31.61,Accepted
10085,RCV-0010085,11097,2026-04-09,100,Received,RM-0024,440.25,32.25,30.8,Accepted
11665,RCV-0011665,12842,2026-04-09,100,Received,RM-0030,147.2127,35.46,35.71,Accepted
11810,RCV-0011810,13001,2026-04-09,200,Received,RM-0146,221.3978,30.53,29.16,Accepted
11955,RCV-0011955,13160,2026-04-09,100,Received,RM-0021,381.4962,26.87,28.34,Accepted
142,RCV-0000142,153,2026-04-10,100,Received,PC-0026,199.4299,120.65,129.73,Accepted
1727,RCV-0001727,1898,2026-04-10,300,Received,PC-0033,71.889,52.67,51.19,Accepted
1872,RCV-0001872,2057,2026-04-10,100,Received,RM-0050,485.1932,24.84,26.71,Accepted
2017,RCV-0002017,2216,2026-04-10,200,Received,PC-0021,351.234,111.56,113.37,Accepted
4646,RCV-0004646,5109,2026-04-10,200,Received,RM-0089,318.9318,33.62,33.25,Accepted
4789,RCV-0004789,5268,2026-04-10,300,Received,PC-0070,307.3397,75.42,70.82,Accepted
4935,RCV-0004935,5427,2026-04-10,200,Received,RM-0080,259.677,25.01,25.89,Accepted
6520,RCV-0006520,7172,2026-04-10,100,Received,RM-0086,249.6738,32.8,30.8,Accepted
6665,RCV-0006665,7331,2026-04-10,200,Received,PC-0066,168.5435,55.77,57.73,Accepted
6810,RCV-0006810,7490,2026-04-10,100,Received,RM-0077,617.7586,23.9,23.43,Accepted
9437,RCV-0009437,10383,2026-04-10,300,Received,RM-0009,947.6535,19.39,18.52,Accepted
9582,RCV-0009582,10542,2026-04-10,200,Received,RM-0122,316.2248,33.08,34.89,Accepted
9726,RCV-0009726,10701,2026-04-10,200,Received,PC-0100,473.498,67.69,67.55,Accepted
11307,RCV-0011307,12446,2026-04-10,300,Received,RM-0006,463.2601,15.23,16.07,Accepted
11452,RCV-0011452,12605,2026-04-10,100,Received,RM-0119,107.5895,32.49,32.43,Accepted
11595,RCV-0011595,12764,2026-04-10,200,Received,PC-0097,241.703,60.96,57.73,Accepted
1367,RCV-0001367,1502,2026-04-11,200,Received,PC-0003,389.1012,53.59,54.46,Accepted
1512,RCV-0001512,1661,2026-04-11,200,Received,RM-0027,301.5058,34.51,33.25,Accepted
1655,RCV-0001655,1820,2026-04-11,200,Received,RM-0143,731.3373,25.08,26.71,Accepted
4287,RCV-0004287,4713,2026-04-11,100,Received,RM-0066,75.8764,13.94,14.43,Accepted
4430,RCV-0004430,4872,2026-04-11,200,Received,PC-0042,159.8057,82.25,80.64,Accepted
4575,RCV-0004575,5031,2026-04-11,300,Received,RM-0057,505.3175,34.83,32.43,Accepted
6162,RCV-0006162,6776,2026-04-11,100,Received,RM-0063,347.097,12.22,11.98,Accepted
6306,RCV-0006306,6935,2026-04-11,100,Received,PC-0039,207.7789,76.06,70.82,Accepted
7348,RCV-0007348,8083,2026-04-11,300,Received,RM-0098,241.918,15.28,15.25,Accepted
9077,RCV-0009077,9987,2026-04-11,200,Received,PC-0085,281.8022,120.15,119.91,Accepted
9221,RCV-0009221,10146,2026-04-11,200,Received,RM-0094,43.6617,12.65,11.98,Accepted
9365,RCV-0009365,10305,2026-04-11,200,Received,PC-0076,199.3999,86.57,90.46,Accepted
10949,RCV-0010949,12050,2026-04-11,100,Received,PC-0082,282.8957,116.26,110.09,Accepted
11990,RCV-0011990,13198,2026-04-11,300,Received,RM-0142,443.2546,25.48,25.89,Accepted
12135,RCV-0012135,13357,2026-04-11,100,Received,RM-0018,767.1449,26.87,25.89,Accepted
1007,RCV-0001007,1106,2026-04-12,200,Received,RM-0125,374.1331,11.25,11.98,Accepted
2197,RCV-0002197,2413,2026-04-12,100,Received,PC-0017,202.3515,107.7,100.28,Accepted
3926,RCV-0003926,4317,2026-04-12,200,Received,RM-0043,617.032,22.53,20.98,Accepted
4070,RCV-0004070,4476,2026-04-12,300,Received,PC-0013,129.8747,85.01,87.19,Accepted
4215,RCV-0004215,4635,2026-04-12,100,Received,RM-0035,613.6465,14.85,14.43,Accepted
5799,RCV-0005799,6380,2026-04-12,200,Received,RM-0040,506.7508,18.06,18.52,Accepted
6699,RCV-0006699,7369,2026-04-12,200,Received,RM-0082,146.206,27.58,27.52,Accepted
6844,RCV-0006844,7528,2026-04-12,200,Received,PC-0063,139.6938,50.59,47.91,Accepted
6989,RCV-0006989,7687,2026-04-12,300,Received,RM-0073,397.3136,19.29,20.16,Accepted
8862,RCV-0008862,9750,2026-04-12,200,Received,RM-0070,391.7742,17.9,17.71,Accepted
9007,RCV-0009007,9909,2026-04-12,100,Received,PC-0049,332.3815,110.28,103.55,Accepted
11487,RCV-0011487,12643,2026-04-12,100,Received,RM-0003,529.8865,14.13,13.61,Accepted
11630,RCV-0011630,12802,2026-04-12,300,Received,RM-0113,149.8283,25.84,27.52,Accepted
11775,RCV-0011775,12961,2026-04-12,100,Received,PC-0094,98.8219,47.57,47.91,Accepted
13504,RCV-0013504,14865,2026-04-12,200,Received,RM-0110,547.8335,24.89,25.07,Accepted
1547,RCV-0001547,1699,2026-04-13,200,Received,RM-0149,227.4142,33.95,31.61,Accepted
1691,RCV-0001691,1858,2026-04-13,300,Received,RM-0023,279.4404,29.23,29.98,Accepted
1837,RCV-0001837,2017,2026-04-13,100,Received,RM-0139,213.2406,24.11,23.43,Accepted
3566,RCV-0003566,3921,2026-04-13,300,Received,RM-0020,434.759,28.32,27.52,Accepted
3711,RCV-0003711,4080,2026-04-13,200,Received,RM-0135,288.9839,18.75,20.16,Accepted
3855,RCV-0003855,4239,2026-04-13,100,Received,RM-0012,825.2527,20.64,20.98,Accepted
6340,RCV-0006340,6973,2026-04-13,100,Received,RM-0060,186.802,33.39,34.89,Accepted
6484,RCV-0006484,7132,2026-04-13,100,Received,PC-0036,193.8923,61.67,61.0,Accepted
8359,RCV-0008359,9195,2026-04-13,200,Received,PC-0031,404.5059,47.54,44.64,Accepted
8502,RCV-0008502,9354,2026-04-13,300,Received,RM-0047,158.4958,23.43,24.25,Accepted
11129,RCV-0011129,12247,2026-04-13,200,Received,PC-0078,187.3751,96.32,97.0,Accepted
11272,RCV-0011272,12406,2026-04-13,200,Received,RM-0087,534.6016,33.1,31.61,Accepted
11416,RCV-0011416,12565,2026-04-13,100,Received,PC-0068,514.7993,60.94,64.28,Accepted
13144,RCV-0013144,14469,2026-04-13,100,Received,RM-0084,302.4596,27.64,29.16,Accepted
1188,RCV-0001188,1303,2026-04-14,100,Received,RM-0122,98.336,35.9,34.89,Accepted
1332,RCV-0001332,1462,2026-04-14,100,Received,PC-0100,205.0999,62.82,67.55,Accepted
1476,RCV-0001476,1621,2026-04-14,100,Received,RM-0111,128.1103,25.48,25.89,Accepted
3205,RCV-0003205,3525,2026-04-14,100,Received,PC-0097,346.4876,56.81,57.73,Accepted
4249,RCV-0004249,4673,2026-04-14,300,Received,PC-0009,40.8363,78.91,74.09,Accepted
5981,RCV-0005981,6577,2026-04-14,200,Received,RM-0037,115.5026,17.11,16.07,Accepted
6125,RCV-0006125,6736,2026-04-14,200,Received,PC-0005,183.6548,58.93,61.0,Accepted
6270,RCV-0006270,6895,2026-04-14,300,Received,RM-0028,270.111,34.75,34.07,Accepted
8896,RCV-0008896,9788,2026-04-14,300,Received,PC-0055,150.0845,128.98,123.19,Accepted
9042,RCV-0009042,9947,2026-04-14,200,Received,RM-0067,522.3713,14.46,15.25,Accepted
10768,RCV-0010768,11851,2026-04-14,300,Received,PC-0051,206.9166,104.37,110.09,Accepted
10912,RCV-0010912,12010,2026-04-14,200,Received,RM-0064,555.6502,12.83,12.8,Accepted
11057,RCV-0011057,12169,2026-04-14,200,Received,PC-0040,73.5426,78.24,74.09,Accepted
13539,RCV-0013539,14903,2026-04-14,200,Received,PC-0096,96.7014,56.04,54.46,Accepted
825,RCV-0000825,907,2026-04-15,100,Received,RM-0094,592.765,11.79,11.98,Accepted
971,RCV-0000971,1066,2026-04-15,100,Received,PC-0076,215.1244,93.9,90.46,Accepted
1116,RCV-0001116,1225,2026-04-15,300,Received,RM-0084,72.5592,27.38,29.16,Accepted
3600,RCV-0003600,3959,2026-04-15,300,Received,RM-0141,460.2196,26.7,25.07,Accepted
3745,RCV-0003745,4118,2026-04-15,300,Received,RM-0017,534.1631,24.22,25.07,Accepted
3891,RCV-0003891,4277,2026-04-15,200,Received,RM-0131,137.5135,17.23,16.89,Accepted
5619,RCV-0005619,6181,2026-04-15,300,Received,RM-0014,465.055,23.06,22.61,Accepted
5763,RCV-0005763,6340,2026-04-15,100,Received,RM-0127,215.551,14.62,13.61,Accepted
5910,RCV-0005910,6499,2026-04-15,200,Received,RM-0005,550.3567,14.87,15.25,Hold
8393,RCV-0008393,9233,2026-04-15,300,Received,RM-0053,274.7644,27.64,29.16,Accepted
8537,RCV-0008537,9392,2026-04-15,200,Received,PC-0026,360.3781,129.99,129.73,Accepted
8682,RCV-0008682,9551,2026-04-15,300,Received,RM-0044,278.0138,23.02,21.8,Accepted
10408,RCV-0010408,11455,2026-04-15,100,Received,PC-0022,407.371,123.17,116.64,Accepted
10554,RCV-0010554,11614,2026-04-15,300,Received,RM-0041,301.1988,18.51,19.34,Accepted
10697,RCV-0010697,11773,2026-04-15,200,Received,PC-0011,52.7821,81.53,80.64,Accepted
13179,RCV-0013179,14507,2026-04-15,100,Received,PC-0071,399.9775,72.9,74.09,Accepted
13323,RCV-0013323,14666,2026-04-15,300,Received,RM-0080,511.7561,26.87,25.89,Accepted
13468,RCV-0013468,14825,2026-04-15,200,Received,PC-0061,157.1638,134.11,142.82,Accepted
466,RCV-0000466,511,2026-04-16,100,Received,RM-0070,438.7767,16.63,17.71,Accepted
611,RCV-0000611,670,2026-04-16,300,Received,PC-0048,309.269,99.58,100.28,Accepted
754,RCV-0000754,829,2026-04-16,100,Received,RM-0062,648.3587,11.68,11.16,Accepted
3240,RCV-0003240,3563,2026-04-16,200,Received,RM-0113,95.4907,28.07,27.52,Accepted
3385,RCV-0003385,3722,2026-04-16,300,Received,PC-0093,253.0101,47.94,44.64,Accepted
3530,RCV-0003530,3881,2026-04-16,300,Received,RM-0103,377.8817,18.86,19.34,Accepted
5261,RCV-0005261,5785,2026-04-16,100,Received,PC-0090,361.6588,132.87,136.28,Accepted
5404,RCV-0005404,5944,2026-04-16,100,Received,RM-0100,902.3927,17.38,16.89,Accepted
6447,RCV-0006447,7092,2026-04-16,100,Received,RM-0025,376.9929,30.25,31.61,Accepted
8034,RCV-0008034,8837,2026-04-16,100,Received,RM-0031,532.9517,11.78,11.16,Accepted
8177,RCV-0008177,8996,2026-04-16,200,Received,RM-0147,145.1399,28.69,29.98,Accepted
8322,RCV-0008322,9155,2026-04-16,100,Received,RM-0022,169.3226,29.48,29.16,Accepted
10050,RCV-0010050,11059,2026-04-16,300,Received,RM-0143,261.2629,27.0,26.71,Accepted
11092,RCV-0011092,12207,2026-04-16,200,Received,RM-0061,305.5312,33.53,35.71,Accepted
11237,RCV-0011237,12366,2026-04-16,200,Received,PC-0037,144.9076,63.83,64.28,Accepted
12819,RCV-0012819,14111,2026-04-16,300,Received,PC-0042,271.8204,75.72,80.64,Accepted
12963,RCV-0012963,14270,2026-04-16,100,Received,RM-0058,532.8909,33.02,33.25,Accepted
13108,RCV-0013108,14429,2026-04-16,200,Received,PC-0033,268.3707,53.6,51.19,Accepted
1151,RCV-0001151,1263,2026-04-17,100,Received,PC-0072,522.3952,75.44,77.37,Accepted
1296,RCV-0001296,1422,2026-04-17,200,Received,RM-0081,141.5387,27.48,26.71,Accepted
2882,RCV-0002882,3167,2026-04-17,100,Received,RM-0087,198.6332,30.82,31.61,Accepted
3027,RCV-0003027,3326,2026-04-17,200,Received,PC-0067,408.0713,62.77,61.0,Accepted
3169,RCV-0003169,3485,2026-04-17,200,Received,RM-0078,133.9887,22.55,24.25,Accepted
5797,RCV-0005797,6378,2026-04-17,300,Received,RM-0010,168.4085,18.51,19.34,Accepted
5945,RCV-0005945,6537,2026-04-17,300,Received,RM-0123,144.7876,36.1,35.71,Accepted
6089,RCV-0006089,6696,2026-04-17,100,Received,RM-0002,606.3585,13.63,12.8,Accepted
7819,RCV-0007819,8600,2026-04-17,100,Received,RM-0120,25.1177,35.41,33.25,Accepted
7962,RCV-0007962,8759,2026-04-17,200,Received,PC-0098,346.135,58.93,61.0,Accepted
10588,RCV-0010588,11652,2026-04-17,200,Received,PC-0017,277.3005,99.58,100.28,Accepted
10733,RCV-0010733,11811,2026-04-17,300,Received,RM-0038,330.4573,17.68,16.89,Accepted
10876,RCV-0010876,11970,2026-04-17,300,Received,PC-0007,74.3448,64.04,67.55,Accepted
12458,RCV-0012458,13715,2026-04-17,100,Received,PC-0014,531.0486,94.71,90.46,Accepted
12603,RCV-0012603,13874,2026-04-17,300,Received,RM-0035,429.1196,13.68,14.43,Accepted
12747,RCV-0012747,14033,2026-04-17,100,Received,PC-0003,147.1507,54.57,54.46,Accepted
646,RCV-0000646,708,2026-04-18,100,Received,RM-0067,584.9434,15.69,15.25,Accepted
790,RCV-0000790,867,2026-04-18,300,Received,PC-0043,290.3023,78.04,83.91,Accepted
935,RCV-0000935,1026,2026-04-18,100,Received,RM-0059,108.1762,33.52,34.07,Accepted
2521,RCV-0002521,2771,2026-04-18,100,Received,RM-0064,405.3771,11.9,12.8,Accepted
2666,RCV-0002666,2930,2026-04-18,100,Received,PC-0040,290.9697,72.9,74.09,Accepted
2811,RCV-0002811,3089,2026-04-18,300,Received,RM-0055,477.7973,31.97,30.8,Accepted
5439,RCV-0005439,5982,2026-04-18,200,Received,PC-0086,52.3323,131.2,123.19,Accepted
5727,RCV-0005727,6300,2026-04-18,200,Received,PC-0077,293.5903,95.6,93.73,Accepted
7314,RCV-0007314,8045,2026-04-18,100,Received,PC-0083,453.6299,109.52,113.37,Accepted
7459,RCV-0007459,8204,2026-04-18,100,Received,RM-0092,196.0525,36.42,35.71,Accepted
7604,RCV-0007604,8363,2026-04-18,100,Received,PC-0074,137.0968,90.12,83.91,Accepted
10229,RCV-0010229,11256,2026-04-18,300,Received,RM-0139,58.3449,22.21,23.43,Accepted
10372,RCV-0010372,11415,2026-04-18,100,Received,RM-0016,740.7855,24.3,24.25,Accepted
10517,RCV-0010517,11574,2026-04-18,100,Received,RM-0129,143.2003,16.1,15.25,Accepted
12100,RCV-0012100,13319,2026-04-18,300,Received,RM-0135,111.0353,20.2,20.16,Accepted
13287,RCV-0013287,14626,2026-04-18,200,Received,PC-0028,265.7926,134.1,136.28,Accepted
287,RCV-0000287,312,2026-04-19,200,Received,RM-0044,242.4213,21.45,21.8,Accepted
430,RCV-0000430,471,2026-04-19,300,Received,PC-0014,435.8337,93.9,90.46,Accepted
575,RCV-0000575,630,2026-04-19,200,Received,RM-0036,303.6755,14.32,15.25,Accepted
2162,RCV-0002162,2375,2026-04-19,200,Received,RM-0041,304.6676,20.07,19.34,Accepted
2305,RCV-0002305,2534,2026-04-19,100,Received,PC-0011,496.9139,75.72,80.64,Accepted
3347,RCV-0003347,3682,2026-04-19,300,Received,RM-0074,53.3172,21.4,20.98,Accepted
5079,RCV-0005079,5586,2026-04-19,100,Received,PC-0061,549.1204,145.68,142.82,Accepted
5225,RCV-0005225,5745,2026-04-19,200,Received,RM-0071,184.069,19.89,18.52,Accepted
5368,RCV-0005368,5904,2026-04-19,300,Received,PC-0050,263.4445,104.15,106.82,Accepted
6954,RCV-0006954,7649,2026-04-19,300,Received,PC-0056,137.1487,135.82,126.46,Accepted
7997,RCV-0007997,8797,2026-04-19,200,Received,RM-0115,827.2848,29.22,29.16,Accepted
8142,RCV-0008142,8956,2026-04-19,200,Received,PC-0095,306.8127,54.06,51.19,Accepted
9870,RCV-0009870,10860,2026-04-19,300,Received,RM-0111,73.8494,27.34,25.89,Accepted
10013,RCV-0010013,11019,2026-04-19,200,Received,PC-0091,227.9717,133.55,139.55,Accepted
12638,RCV-0012638,13912,2026-04-19,100,Received,PC-0010,225.1026,76.13,77.37,Accepted
12783,RCV-0012783,14071,2026-04-19,200,Received,RM-0032,508.733,12.44,11.98,Accepted
12928,RCV-0012928,14230,2026-04-19,100,Received,RM-0149,232.9982,29.68,31.61,Accepted
70,RCV-0000070,75,2026-04-20,200,Received,RM-0136,162.2443,20.83,20.98,Accepted
214,RCV-0000214,234,2026-04-20,300,Received,RM-0013,347.9794,22.82,21.8,Accepted
2700,RCV-0002700,2968,2026-04-20,100,Received,RM-0061,78.787,36.42,35.71,Accepted
2847,RCV-0002847,3127,2026-04-20,100,Received,PC-0037,558.3625,69.04,64.28,Accepted
2991,RCV-0002991,3286,2026-04-20,300,Received,RM-0052,155.2205,27.63,28.34,Accepted
4719,RCV-0004719,5190,2026-04-20,100,Received,PC-0033,368.1188,49.91,51.19,Accepted
4863,RCV-0004863,5349,2026-04-20,100,Received,RM-0049,672.9061,26.64,25.89,Accepted
5008,RCV-0005008,5508,2026-04-20,300,Received,PC-0020,522.4204,102.38,110.09,Accepted
7494,RCV-0007494,8242,2026-04-20,200,Received,PC-0079,151.3294,105.9,100.28,Accepted
7639,RCV-0007639,8401,2026-04-20,300,Received,RM-0088,414.9308,31.04,32.43,Accepted
7782,RCV-0007782,8560,2026-04-20,200,Received,PC-0069,306.7698,68.29,67.55,Accepted
9511,RCV-0009511,10464,2026-04-20,100,Received,RM-0085,614.0236,30.31,29.98,Accepted
9655,RCV-0009655,10623,2026-04-20,300,Received,PC-0065,174.2603,58.0,54.46,Accepted
9800,RCV-0009800,10782,2026-04-20,200,Received,RM-0076,122.5279,21.84,22.61,Accepted
12279,RCV-0012279,13516,2026-04-20,100,Received,RM-0132,256.1861,16.63,17.71,Accepted
12422,RCV-0012422,13675,2026-04-20,100,Received,RM-0009,185.0056,18.39,18.52,Accepted
12567,RCV-0012567,13834,2026-04-20,300,Received,RM-0121,51.384,35.67,34.07,Accepted
2341,RCV-0002341,2572,2026-04-21,200,Received,RM-0038,332.3719,16.47,16.89,Accepted
2485,RCV-0002485,2731,2026-04-21,100,Received,PC-0007,234.733,69.51,67.55,Accepted
2630,RCV-0002630,2890,2026-04-21,100,Received,RM-0030,147.2127,33.21,35.71,Accepted
4359,RCV-0004359,4794,2026-04-21,300,Received,PC-0002,463.6058,47.61,51.19,Accepted
4504,RCV-0004504,4953,2026-04-21,300,Received,RM-0026,766.5467,31.91,32.43,Accepted
7133,RCV-0007133,7846,2026-04-21,100,Received,PC-0053,212.8144,117.92,116.64,Accepted
7277,RCV-0007277,8005,2026-04-21,200,Received,RM-0065,139.3481,14.49,13.61,Accepted
7423,RCV-0007423,8164,2026-04-21,200,Received,PC-0041,509.6889,74.74,77.37,Accepted
9151,RCV-0009151,10068,2026-04-21,200,Received,RM-0062,205.4528,10.78,11.16,Accepted
10193,RCV-0010193,11216,2026-04-21,300,Received,PC-0087,258.0633,132.4,126.46,Accepted
11919,RCV-0011919,13120,2026-04-21,100,Received,RM-0104,217.6136,21.11,20.16,Accepted
12064,RCV-0012064,13279,2026-04-21,300,Received,PC-0084,585.1024,110.57,116.64,Accepted
12207,RCV-0012207,13438,2026-04-21,200,Received,RM-0093,227.7209,11.18,11.16,Accepted
250,RCV-0000250,272,2026-04-22,100,Received,RM-0133,44.0244,17.22,18.52,Accepted
1981,RCV-0001981,2176,2026-04-22,300,Received,RM-0015,206.4002,21.79,23.43,Accepted
2126,RCV-0002126,2335,2026-04-22,100,Received,RM-0128,246.4571,14.2,14.43,Accepted
2269,RCV-0002269,2494,2026-04-22,300,Received,RM-0006,463.2601,16.68,16.07,Accepted
4897,RCV-0004897,5387,2026-04-22,100,Received,PC-0028,254.0645,145.14,136.28,Accepted
5043,RCV-0005043,5546,2026-04-22,300,Received,RM-0045,349.6021,21.84,22.61,Accepted
6774,RCV-0006774,7450,2026-04-22,200,Received,PC-0023,223.8691,115.83,119.91,Accepted
6917,RCV-0006917,7609,2026-04-22,300,Received,RM-0042,348.5618,20.56,20.16,Accepted
7062,RCV-0007062,7768,2026-04-22,100,Received,PC-0013,259.7017,93.64,87.19,Accepted
9545,RCV-0009545,10502,2026-04-22,200,Received,PC-0072,207.5174,81.01,77.37,Accepted
9691,RCV-0009691,10661,2026-04-22,300,Received,RM-0081,300.8737,25.32,26.71,Accepted
9835,RCV-0009835,10820,2026-04-22,200,Received,PC-0062,229.1128,44.73,44.64,Accepted
11558,RCV-0011558,12724,2026-04-22,300,Received,RM-0078,1002.5881,24.3,24.25,Accepted
11702,RCV-0011702,12883,2026-04-22,300,Received,PC-0058,326.2061,140.45,133.0,Accepted
11848,RCV-0011848,13042,2026-04-22,300,Received,RM-0069,59.7553,16.16,16.89,Accepted
1619,RCV-0001619,1780,2026-04-23,100,Received,PC-0091,179.1119,144.85,139.55,Accepted
1764,RCV-0001764,1939,2026-04-23,200,Received,RM-0101,258.8472,16.63,17.71,Accepted
1909,RCV-0001909,2098,2026-04-23,100,Received,PC-0082,282.8957,109.32,110.09,Accepted
4394,RCV-0004394,4832,2026-04-23,100,Received,RM-0032,41.3805,11.57,11.98,Accepted
4683,RCV-0004683,5150,2026-04-23,100,Received,RM-0023,429.5773,32.2,29.98,Accepted
6413,RCV-0006413,7054,2026-04-23,100,Received,RM-0145,104.8428,30.44,28.34,Accepted
6558,RCV-0006558,7213,2026-04-23,100,Received,RM-0020,223.6631,26.83,27.52,Accepted
6702,RCV-0006702,7372,2026-04-23,300,Received,RM-0134,394.883,19.9,19.34,Hold
9186,RCV-0009186,10106,2026-04-23,100,Received,PC-0044,228.3211,87.36,87.19,Accepted
9329,RCV-0009329,10265,2026-04-23,200,Received,RM-0059,77.6424,35.98,34.07,Accepted
9474,RCV-0009474,10424,2026-04-23,100,Received,PC-0035,297.3253,55.25,57.73,Accepted
11346,RCV-0011346,12487,2026-04-23,100,Received,PC-0030,365.7906,144.39,142.82,Accepted
12386,RCV-0012386,13635,2026-04-23,200,Received,RM-0090,83.6838,31.99,34.07,Accepted
1260,RCV-0001260,1384,2026-04-24,200,Received,PC-0065,218.6846,54.08,54.46,Accepted
1405,RCV-0001405,1543,2026-04-24,100,Received,RM-0076,332.8573,23.67,22.61,Accepted
4034,RCV-0004034,4436,2026-04-24,300,Received,RM-0008,94.5588,19.02,17.71,Accepted
4179,RCV-0004179,4595,2026-04-24,200,Received,RM-0121,132.1318,33.22,34.07,Accepted
4323,RCV-0004323,4754,2026-04-24,200,Received,PC-0099,256.142,66.14,64.28,Accepted
6054,RCV-0006054,6658,2026-04-24,200,Received,RM-0117,289.5036,31.69,30.8,Accepted
7097,RCV-0007097,7806,2026-04-24,300,Received,RM-0039,312.5582,16.95,17.71,Accepted
7242,RCV-0007242,7965,2026-04-24,100,Received,PC-0009,273.7997,74.9,74.09,Accepted
8825,RCV-0008825,9710,2026-04-24,100,Received,PC-0015,99.9227,89.7,93.73,Accepted
8970,RCV-0008970,9869,2026-04-24,300,Received,RM-0036,536.1225,15.42,15.25,Accepted
11738,RCV-0011738,12921,2026-04-24,100,Received,RM-0075,481.6373,20.47,21.8,Accepted
11884,RCV-0011884,13080,2026-04-24,300,Received,PC-0054,56.5143,119.07,119.91,Accepted
12028,RCV-0012028,13239,2026-04-24,300,Received,RM-0066,190.7082,15.11,14.43,Accepted
13613,RCV-0013613,14984,2026-04-24,300,Received,RM-0071,181.4363,18.39,18.52,Accepted
1800,RCV-0001800,1977,2026-04-25,200,Received,PC-0087,1043.2546,123.3,126.46,Accepted
1945,RCV-0001945,2136,2026-04-25,300,Received,RM-0096,607.6677,14.0,13.61,Accepted
2090,RCV-0002090,2295,2026-04-25,200,Received,PC-0078,187.3751,90.21,97.0,Accepted
3675,RCV-0003675,4040,2026-04-25,200,Received,PC-0084,214.6393,120.02,116.64,Accepted
3819,RCV-0003819,4199,2026-04-25,100,Received,RM-0093,142.199,10.38,11.16,Accepted
3962,RCV-0003962,4358,2026-04-25,200,Received,PC-0075,66.4683,85.79,87.19,Accepted
6593,RCV-0006593,7251,2026-04-25,100,Received,RM-0141,355.8146,25.35,25.07,Accepted
6737,RCV-0006737,7410,2026-04-25,100,Received,RM-0017,391.619,26.7,25.07,Accepted
6880,RCV-0006880,7569,2026-04-25,200,Received,RM-0130,203.625,15.52,16.07,Accepted
8466,RCV-0008466,9314,2026-04-25,300,Received,RM-0136,193.9872,22.34,20.98,Accepted
8610,RCV-0008610,9473,2026-04-25,100,Received,RM-0014,134.3876,21.84,22.61,Accepted
8755,RCV-0008755,9632,2026-04-25,200,Received,RM-0126,137.1021,13.06,12.8,Accepted
